,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
2104,2105,10,24,1979,17,DO,M,34.0,49.0
2185,2186,11,17,1979,17,DO,M,34.0,51.0
2199,2200,11,18,1979,8,DO,F,33.0,54.0
2207,2208,11,18,1979,11,DO,F,31.0,42.0
2245,2246,11,18,1979,9,DO,M,34.0,44.0
2247,2248,11,18,1979,8,DO,M,37.0,50.0
2270,2271,1,15,1980,8,DO,M,35.0,53.0
2274,2275,1,15,1980,8,DO,F,33.0,29.0
2295,2296,1,15,1980,8,DO,F,34.0,50.0
2316,2317,1,15,1980,18,DO,F,36.0,51.0
2319,2320,1,15,1980,18,DO,M,31.0,32.0
2324,2325,1,15,1980,17,DO,M,33.0,50.0
2331,2332,1,16,1980,1,DO,M,34.0,50.0
2362,2363,1,16,1980,17,DO,M,34.0,32.0
2364,2365,1,16,1980,18,DO,M,34.0,29.0
2369,2370,1,16,1980,24,DO,F,36.0,43.0
2383,2384,1,16,1980,2,DO,F,35.0,53.0
2409,2410,2,24,1980,17,DO,F,35.0,54.0
2421,2422,2,24,1980,9,DO,F,35.0,50.0
2427,2428,2,24,1980,8,DO,F,33.0,47.0
2429,2430,2,24,1980,18,DO,M,34.0,44.0
2436,2437,2,24,1980,17,DO,M,34.0,
2445,2446,2,24,1980,17,DO,F,35.0,52.0
2446,2447,2,24,1980,9,DO,F,33.0,46.0
2457,2458,2,25,1980,2,DO,F,37.0,55.0
2458,2459,2,25,1980,2,DO,M,36.0,52.0
2470,2471,2,25,1980,7,DO,M,34.0,52.0
2537,2538,3,9,1980,9,DO,F,,49.0
2538,2539,3,9,1980,11,DO,F,,54.0
2561,2562,3,9,1980,2,DO,M,,55.0
2562,2563,3,9,1980,8,DO,F,,47.0
2573,2574,3,9,1980,6,DO,F,,49.0
2584,2585,3,9,1980,13,DO,M,,54.0
2593,2594,3,9,1980,18,DO,M,,44.0
2602,2603,3,9,1980,12,DO,M,,53.0
2605,2606,3,9,1980,2,DO,M,,55.0
2611,2612,3,9,1980,13,DO,F,,51.0
2614,2615,3,9,1980,2,DO,M,,
2620,2621,3,9,1980,6,DO,M,,42.0
2629,2630,3,9,1980,11,DO,F,,50.0
2631,2632,3,9,1980,8,DO,F,,57.0
2639,2640,3,9,1980,1,DO,M,,44.0
2673,2674,3,9,1980,17,DO,M,,
2682,2683,3,9,1980,6,DO,M,,56.0
2695,2696,3,9,1980,18,DO,F,,
2708,2709,3,9,1980,13,DO,F,,55.0
2720,2721,3,9,1980,6,DO,F,,51.0
2723,2724,3,9,1980,13,DO,F,,39.0
2743,2744,3,9,1980,18,DO,M,,45.0
2770,2771,3,21,1980,17,DO,M,,51.0
2844,2845,4,17,1980,8,DO,F,,30.0
2850,2851,4,17,1980,17,DO,M,,49.0
2922,2923,5,17,1980,17,DO,M,34.0,51.0
2949,2950,5,17,1980,17,DO,F,34.0,53.0
2992,2993,5,18,1980,8,DO,F,35.0,43.0
3006,3007,5,24,1980,1,DO,M,35.0,54.0
3049,3050,6,22,1980,11,DO,F,36.0,56.0
3052,3053,6,22,1980,11,DO,M,33.0,26.0
3059,3060,6,22,1980,8,DO,F,35.0,51.0
3065,3066,6,22,1980,17,DO,F,35.0,58.0
3072,3073,6,22,1980,17,DO,M,34.0,49.0
3078,3079,6,22,1980,18,DO,M,36.0,44.0
3130,3131,7,21,1980,17,DO,M,34.0,24.0
3141,3142,7,21,1980,11,DO,M,34.0,34.0
3142,3143,7,21,1980,17,DO,M,36.0,49.0
3146,3147,7,21,1980,8,DO,F,36.0,47.0
3148,3149,7,21,1980,17,DO,F,35.0,47.0
3150,3151,7,21,1980,18,DO,M,36.0,44.0
3186,3187,8,13,1980,11,DO,M,34.0,39.0
3192,3193,8,13,1980,17,DO,M,34.0,32.0
3201,3202,8,13,1980,18,DO,M,36.0,46.0
3204,3205,8,13,1980,17,DO,M,35.0,51.0
3279,3280,9,7,1980,17,DO,M,35.0,52.0
3360,3361,10,11,1980,17,DO,F,34.0,49.0
3416,3417,11,8,1980,8,DO,F,34.0,52.0
3426,3427,11,8,1980,17,DO,F,36.0,47.0
3436,3437,11,8,1980,1,DO,F,36.0,50.0
3437,3438,11,8,1980,8,DO,M,35.0,48.0
3452,3453,11,9,1980,2,DO,M,35.0,50.0
3454,3455,11,9,1980,2,DO,F,36.0,53.0
3473,3474,11,9,1980,9,DO,M,35.0,47.0
3495,3496,11,9,1980,18,DO,F,35.0,41.0
3499,3500,11,9,1980,18,DO,M,33.0,50.0
3543,3544,12,15,1980,9,DO,M,35.0,56.0
3544,3545,12,15,1980,9,DO,M,34.0,51.0
3558,3559,12,15,1980,9,DO,M,36.0,50.0
3581,3582,12,15,1980,1,DO,F,36.0,66.0
3583,3584,12,15,1980,1,DO,M,34.0,49.0
3596,3597,12,16,1980,8,DO,F,36.0,49.0
3597,3598,12,16,1980,8,DO,F,34.0,52.0
3611,3612,12,16,1980,13,DO,M,36.0,56.0
3620,3621,12,16,1980,18,DO,M,35.0,50.0
3625,3626,12,16,1980,19,DO,M,34.0,52.0
3651,3652,12,16,1980,8,DO,F,35.0,54.0
3672,3673,12,16,1980,17,DO,F,35.0,59.0
3693,3694,1,11,1981,24,DO,F,34.0,49.0
3695,3696,1,11,1981,8,DO,F,35.0,57.0
3710,3711,1,11,1981,8,DO,F,34.0,57.0
3722,3723,1,11,1981,17,DO,F,36.0,46.0
3734,3735,1,12,1981,1,DO,M,32.0,39.0
3738,3739,1,12,1981,2,DO,M,34.0,45.0
3757,3758,1,12,1981,8,DO,M,35.0,57.0
3759,3760,1,12,1981,9,DO,F,36.0,59.0
3775,3776,1,12,1981,9,DO,M,37.0,37.0
3788,3789,1,12,1981,9,DO,M,36.0,
3793,3794,1,12,1981,1,DO,M,36.0,49.0
3796,3797,1,12,1981,2,DO,F,37.0,43.0
3810,3811,1,31,1981,24,DO,F,37.0,41.0
3832,3833,1,31,1981,13,DO,F,36.0,59.0
3851,3852,1,31,1981,17,DO,F,34.0,33.0
3867,3868,2,1,1981,9,DO,M,35.0,52.0
3872,3873,2,1,1981,9,DO,M,34.0,51.0
3873,3874,2,1,1981,9,DO,M,37.0,44.0
3875,3876,2,1,1981,9,DO,F,35.0,55.0
3878,3879,2,1,1981,1,DO,M,36.0,52.0
3880,3881,2,1,1981,8,DO,F,36.0,57.0
3884,3885,2,1,1981,2,DO,M,35.0,47.0
3887,3888,2,1,1981,9,DO,F,36.0,41.0
3889,3890,2,1,1981,1,DO,F,37.0,59.0
3894,3895,2,1,1981,8,DO,F,35.0,57.0
3901,3902,2,1,1981,2,DO,F,37.0,49.0
3918,3919,3,8,1981,8,DO,F,34.0,28.0
3922,3923,3,8,1981,8,DO,F,37.0,
3935,3936,3,8,1981,17,DO,F,37.0,44.0
3950,3951,3,9,1981,1,DO,F,36.0,50.0
3962,3963,3,9,1981,1,DO,M,38.0,37.0
4019,4020,4,5,1981,12,DO,F,,60.0
4022,4023,4,5,1981,1,DO,F,39.0,47.0
4031,4032,4,5,1981,12,DO,M,,54.0
4043,4044,4,5,1981,1,DO,F,,55.0
4045,4046,4,5,1981,14,DO,F,,58.0
4062,4063,4,5,1981,14,DO,M,,50.0
4065,4066,4,5,1981,9,DO,F,,48.0
4081,4082,4,5,1981,9,DO,F,,58.0
4086,4087,4,5,1981,9,DO,M,,49.0
4100,4101,4,5,1981,9,DO,F,,47.0
4103,4104,4,5,1981,9,DO,M,,49.0
4108,4109,4,5,1981,1,DO,M,,49.0
4114,4115,4,5,1981,12,DO,M,,47.0
4162,4163,4,5,1981,17,DO,F,,51.0
4185,4186,4,5,1981,1,DO,M,,42.0
4191,4192,4,6,1981,24,DO,F,,45.0
4192,4193,4,6,1981,2,DO,F,,46.0
4209,4210,4,6,1981,8,DO,F,,52.0
4212,4213,4,6,1981,8,DO,M,,54.0
4214,4215,4,6,1981,24,DO,F,,36.0
4219,4220,4,6,1981,24,DO,M,,50.0
4223,4224,4,6,1981,24,DO,F,,53.0
4231,4232,4,6,1981,24,DO,M,,45.0
4238,4239,4,6,1981,8,DO,M,,32.0
4249,4250,4,6,1981,18,DO,F,,49.0
4256,4257,4,6,1981,2,DO,M,,51.0
4260,4261,4,6,1981,24,DO,M,,49.0
4263,4264,4,6,1981,8,DO,F,,58.0
4276,4277,4,6,1981,13,DO,M,,46.0
4278,4279,4,6,1981,8,DO,M,,48.0
4286,4287,4,6,1981,2,DO,F,,54.0
4287,4288,4,6,1981,8,DO,M,,
4288,4289,4,6,1981,13,DO,F,,50.0
4296,4297,4,6,1981,8,DO,F,,55.0
4317,4318,4,6,1981,2,DO,M,,46.0
4318,4319,4,6,1981,8,DO,F,,50.0
4321,4322,4,6,1981,8,DO,F,,49.0
4329,4330,4,6,1981,8,DO,F,,48.0
4342,4343,4,6,1981,6,DO,F,,52.0
4355,4356,5,3,1981,12,DO,M,36.0,40.0
4401,4402,5,3,1981,17,DO,F,34.0,47.0
4415,4416,5,4,1981,8,DO,F,35.0,58.0
4423,4424,5,4,1981,14,DO,M,36.0,48.0
4427,4428,5,4,1981,13,DO,F,36.0,60.0
4430,4431,5,4,1981,8,DO,F,34.0,56.0
4453,4454,5,4,1981,1,DO,M,37.0,52.0
4456,4457,5,4,1981,14,DO,F,35.0,52.0
4460,4461,5,4,1981,9,DO,M,34.0,48.0
4463,4464,5,4,1981,8,DO,F,33.0,21.0
4468,4469,5,4,1981,8,DO,F,38.0,63.0
4469,4470,5,4,1981,1,DO,F,36.0,55.0
4497,4498,6,4,1981,14,DO,F,36.0,52.0
4500,4501,6,4,1981,1,DO,F,37.0,51.0
4506,4507,6,4,1981,9,DO,M,36.0,47.0
4514,4515,6,4,1981,8,DO,F,37.0,33.0
4518,4519,6,4,1981,1,DO,M,37.0,52.0
4520,4521,6,4,1981,1,DO,M,35.0,25.0
4549,4550,6,4,1981,1,DO,M,34.0,
4588,4589,6,5,1981,17,DO,F,35.0,38.0
4596,4597,6,5,1981,17,DO,F,37.0,50.0
4609,4610,7,7,1981,24,DO,F,34.0,41.0
4628,4629,7,7,1981,1,DO,F,36.0,53.0
4631,4632,7,7,1981,1,DO,M,36.0,35.0
4636,4637,7,7,1981,17,DO,F,36.0,49.0
4639,4640,7,7,1981,24,DO,F,37.0,
4649,4650,7,8,1981,14,DO,F,34.0,33.0
4665,4666,7,8,1981,8,DO,M,36.0,48.0
4677,4678,7,8,1981,8,DO,F,36.0,51.0
4709,4710,7,30,1981,8,DO,F,38.0,57.0
4729,4730,7,31,1981,1,DO,F,36.0,61.0
4746,4747,7,31,1981,17,DO,M,35.0,29.0
4749,4750,7,31,1981,24,DO,F,36.0,51.0
4762,4763,8,30,1981,1,DO,F,37.0,59.0
4773,4774,8,30,1981,24,DO,F,37.0,54.0
4777,4778,8,30,1981,17,DO,F,37.0,53.0
4782,4783,8,30,1981,17,DO,M,35.0,53.0
4790,4791,8,31,1981,8,DO,M,37.0,51.0
4809,4810,9,29,1981,24,DO,M,34.0,56.0
4814,4815,9,29,1981,24,DO,F,37.0,57.0
4861,4862,10,1,1981,1,DO,F,37.0,62.0
4937,4938,10,25,1981,17,DO,F,37.0,54.0
4942,4943,10,26,1981,1,DO,F,38.0,59.0
4946,4947,10,26,1981,9,DO,F,38.0,43.0
4982,4983,11,22,1981,24,DO,F,37.0,
5032,5033,11,23,1981,6,DO,F,36.0,49.0
5033,5034,11,23,1981,8,DO,M,36.0,52.0
5039,5040,11,23,1981,6,DO,F,37.0,59.0
5042,5043,11,23,1981,6,DO,M,38.0,58.0
5059,5060,11,23,1981,1,DO,F,37.0,70.0
5128,5129,12,31,1981,24,DO,M,36.0,38.0
5150,5151,12,31,1981,8,DO,M,34.0,49.0
5152,5153,12,31,1981,12,DO,F,36.0,38.0
5157,5158,1,1,1982,1,DO,F,37.0,49.0
5176,5177,1,1,1982,2,DO,F,37.0,61.0
5178,5179,1,1,1982,1,DO,F,37.0,38.0
5188,5189,1,1,1982,1,DO,F,36.0,55.0
5205,5206,1,24,1982,20,DO,M,37.0,38.0
5206,5207,1,24,1982,24,DO,M,34.0,42.0
5207,5208,1,24,1982,1,DO,F,37.0,48.0
5231,5232,1,24,1982,9,DO,F,35.0,44.0
5238,5239,1,24,1982,1,DO,M,37.0,45.0
5252,5253,1,24,1982,24,DO,F,35.0,58.0
5257,5258,1,24,1982,24,DO,M,34.0,42.0
5334,5335,2,22,1982,20,DO,M,37.0,46.0
5363,5364,2,22,1982,24,DO,M,36.0,48.0
5365,5366,2,22,1982,24,DO,M,37.0,45.0
5410,5411,2,23,1982,13,DO,M,36.0,35.0
5414,5415,2,23,1982,6,DO,M,36.0,56.0
5474,5475,2,24,1982,2,DO,F,38.0,59.0
5477,5478,2,24,1982,1,DO,M,35.0,
5481,5482,2,24,1982,8,DO,M,36.0,51.0
5491,5492,2,24,1982,8,DO,F,36.0,52.0
5510,5511,3,29,1982,24,DO,F,36.0,37.0
5547,5548,3,29,1982,24,DO,M,34.0,49.0
5570,5571,3,29,1982,8,DO,M,35.0,52.0
5573,5574,3,29,1982,8,DO,F,35.0,53.0
5584,5585,3,29,1982,2,DO,F,35.0,63.0
5607,5608,3,30,1982,13,DO,M,37.0,37.0
5608,5609,3,30,1982,6,DO,F,34.0,48.0
5610,5611,3,30,1982,1,DO,F,35.0,54.0
5646,5647,3,30,1982,1,DO,M,36.0,55.0
5679,5680,3,30,1982,17,DO,F,37.0,59.0
5699,5700,4,28,1982,13,DO,F,35.0,41.0
5702,5703,4,28,1982,24,DO,M,36.0,51.0
5721,5722,4,28,1982,17,DO,F,37.0,59.0
5727,5728,4,28,1982,17,DO,F,34.0,36.0
5747,5748,4,28,1982,24,DO,F,36.0,44.0
5750,5751,4,28,1982,20,DO,M,34.0,49.0
5789,5790,4,29,1982,1,DO,F,37.0,58.0
5793,5794,4,29,1982,8,DO,F,37.0,43.0
5794,5795,4,29,1982,1,DO,M,36.0,54.0
5813,5814,4,29,1982,2,DO,M,36.0,40.0
5852,5853,5,21,1982,20,DO,F,35.0,45.0
5864,5865,5,21,1982,17,DO,F,37.0,40.0
5925,5926,5,22,1982,8,DO,M,36.0,51.0
5938,5939,5,22,1982,1,DO,M,36.0,
5940,5941,5,22,1982,1,DO,F,36.0,53.0
5944,5945,5,22,1982,8,DO,F,37.0,46.0
5953,5954,5,22,1982,2,DO,M,35.0,41.0
5996,5997,6,28,1982,8,DO,F,,47.0
6015,6016,6,28,1982,1,DO,M,35.0,
6046,6047,6,28,1982,2,DO,M,35.0,42.0
6061,6062,6,29,1982,24,DO,M,,52.0
6071,6072,6,29,1982,20,DO,F,,43.0
6099,6100,6,29,1982,13,DO,F,34.0,38.0
6102,6103,6,29,1982,24,DO,F,,40.0
6140,6141,6,29,1982,17,DO,F,,52.0
6146,6147,7,25,1982,3,DO,F,,45.0
6158,6159,7,25,1982,8,DO,F,,49.0
6181,6182,7,25,1982,1,DO,M,,57.0
6200,6201,7,25,1982,2,DO,M,,46.0
6208,6209,7,25,1982,8,DO,M,,50.0
6223,6224,7,26,1982,24,DO,M,,50.0
6247,6248,7,26,1982,13,DO,F,,41.0
6273,6274,7,26,1982,17,DO,F,,24.0
6294,6295,7,27,1982,20,DO,F,,45.0
6335,6336,8,15,1982,20,DO,F,35.0,47.0
6342,6343,8,15,1982,24,DO,M,35.0,51.0
6388,6389,8,15,1982,17,DO,F,34.0,30.0
6412,6413,8,15,1982,17,DO,F,34.0,48.0
6429,6430,8,16,1982,8,DO,F,38.0,49.0
6463,6464,8,16,1982,13,DO,F,34.0,42.0
6464,6465,8,16,1982,1,DO,M,36.0,56.0
6477,6478,8,16,1982,8,DO,M,37.0,50.0
6507,6508,8,16,1982,2,DO,M,35.0,
6550,6551,9,18,1982,8,DO,F,39.0,54.0
6582,6583,9,18,1982,8,DO,M,37.0,51.0
6591,6592,9,18,1982,2,DO,M,34.0,47.0
6603,6604,9,19,1982,24,DO,M,35.0,54.0
6620,6621,9,19,1982,20,DO,F,35.0,46.0
6622,6623,9,19,1982,22,DO,F,36.0,52.0
6637,6638,9,19,1982,17,DO,F,36.0,48.0
6682,6683,10,23,1982,1,DO,F,35.0,59.0
6687,6688,10,23,1982,1,DO,F,35.0,49.0
6692,6693,10,23,1982,12,DO,M,35.0,50.0
6715,6716,10,23,1982,1,DO,F,34.0,49.0
6730,6731,10,23,1982,1,DO,M,36.0,55.0
6736,6737,10,23,1982,1,DO,F,38.0,53.0
6760,6761,10,23,1982,8,DO,F,36.0,44.0
6764,6765,10,23,1982,17,DO,F,35.0,52.0
6780,6781,10,23,1982,8,DO,M,36.0,49.0
6798,6799,10,24,1982,9,DO,M,34.0,52.0
6804,6805,10,24,1982,20,DO,M,36.0,49.0
6807,6808,10,24,1982,9,DO,M,33.0,45.0
6813,6814,10,24,1982,6,DO,F,36.0,47.0
6819,6820,10,24,1982,24,DO,M,35.0,53.0
6850,6851,10,24,1982,11,DO,F,35.0,43.0
6866,6867,10,24,1982,2,DO,M,39.0,
6904,6905,10,24,1982,2,DO,F,37.0,46.0
6911,6912,10,24,1982,2,DO,F,34.0,44.0
6945,6946,10,24,1982,11,DO,M,36.0,48.0
6948,6949,10,24,1982,18,DO,F,36.0,50.0
6953,6954,11,21,1982,13,DO,F,33.0,45.0
6969,6970,11,21,1982,20,DO,F,34.0,47.0
6975,6976,11,21,1982,20,DO,M,37.0,51.0
7024,7025,11,21,1982,17,DO,F,36.0,54.0
7042,7043,11,22,1982,9,DO,F,34.0,46.0
7047,7048,11,22,1982,11,DO,F,35.0,38.0
7050,7051,11,22,1982,9,DO,M,35.0,47.0
7063,7064,11,22,1982,1,DO,M,36.0,56.0
7066,7067,11,22,1982,1,DO,F,35.0,48.0
7067,7068,11,22,1982,9,DO,M,34.0,51.0
7071,7072,11,22,1982,6,DO,F,36.0,46.0
7074,7075,11,22,1982,12,DO,M,35.0,48.0
7098,7099,11,22,1982,1,DO,F,34.0,50.0
7106,7107,11,22,1982,1,DO,M,36.0,50.0
7111,7112,11,22,1982,1,DO,F,34.0,49.0
7115,7116,11,22,1982,2,DO,F,35.0,45.0
7118,7119,11,22,1982,2,DO,F,36.0,43.0
7135,7136,1,12,1983,12,DO,M,35.0,48.0
7158,7159,1,12,1983,20,DO,M,38.0,51.0
7160,7161,1,12,1983,11,DO,F,33.0,39.0
7201,7202,1,12,1983,17,DO,F,37.0,48.0
7242,7243,1,13,1983,1,DO,F,35.0,46.0
7244,7245,1,13,1983,1,DO,F,34.0,48.0
7248,7249,1,13,1983,9,DO,M,36.0,44.0
7250,7251,1,13,1983,9,DO,M,34.0,51.0
7251,7252,1,13,1983,8,DO,F,37.0,49.0
7252,7253,1,13,1983,1,DO,F,35.0,54.0
7257,7258,1,13,1983,1,DO,M,35.0,52.0
7260,7261,1,13,1983,6,DO,M,34.0,48.0
7261,7262,1,13,1983,1,DO,M,35.0,58.0
7262,7263,1,13,1983,2,DO,F,35.0,44.0
7276,7277,1,13,1983,1,DO,F,36.0,55.0
7280,7281,1,13,1983,2,DO,F,35.0,36.0
7281,7282,1,13,1983,6,DO,F,36.0,47.0
7286,7287,1,13,1983,6,DO,F,35.0,56.0
7303,7304,1,13,1983,6,DO,M,34.0,48.0
7316,7317,2,26,1983,12,DO,F,34.0,51.0
7320,7321,2,26,1983,12,DO,M,35.0,48.0
7328,7329,2,26,1983,11,DO,F,36.0,38.0
7329,7330,2,26,1983,11,DO,M,37.0,53.0
7339,7340,2,26,1983,18,DO,M,37.0,53.0
7347,7348,2,26,1983,18,DO,F,36.0,47.0
7357,7358,2,26,1983,17,DO,F,35.0,53.0
7370,7371,2,27,1983,1,DO,M,35.0,54.0
7372,7373,2,27,1983,8,DO,F,37.0,54.0
7375,7376,2,27,1983,6,DO,F,34.0,49.0
7380,7381,2,27,1983,20,DO,M,37.0,53.0
7382,7383,2,27,1983,1,DO,F,34.0,56.0
7398,7399,2,27,1983,1,DO,M,35.0,52.0
7400,7401,2,27,1983,13,DO,M,34.0,46.0
7405,7406,2,27,1983,1,DO,F,38.0,57.0
7406,7407,2,27,1983,2,DO,F,37.0,47.0
7413,7414,2,27,1983,2,DO,M,36.0,38.0
7445,7446,2,27,1983,8,DO,M,36.0,54.0
7478,7479,3,14,1983,12,DO,M,36.0,49.0
7485,7486,3,14,1983,24,DO,M,35.0,50.0
7493,7494,3,14,1983,20,DO,M,36.0,52.0
7523,7524,3,14,1983,12,DO,M,35.0,48.0
7534,7535,3,14,1983,17,DO,F,34.0,53.0
7545,7546,3,15,1983,9,DO,M,35.0,53.0
7554,7555,3,15,1983,9,DO,F,33.0,47.0
7558,7559,3,15,1983,8,DO,M,37.0,53.0
7559,7560,3,15,1983,1,DO,M,33.0,54.0
7561,7562,3,15,1983,6,DO,M,35.0,53.0
7562,7563,3,15,1983,1,DO,F,34.0,52.0
7564,7565,3,15,1983,6,DO,M,34.0,47.0
7565,7566,3,15,1983,2,DO,F,37.0,49.0
7578,7579,3,15,1983,9,DO,M,34.0,57.0
7583,7584,3,15,1983,8,DO,F,36.0,52.0
7588,7589,3,15,1983,6,DO,F,35.0,45.0
7603,7604,3,15,1983,6,DO,F,37.0,58.0
7608,7609,3,15,1983,6,DO,M,36.0,52.0
7636,7637,4,16,1983,17,DO,M,37.0,56.0
7642,7643,4,16,1983,20,DO,M,36.0,57.0
7651,7652,4,16,1983,13,DO,M,37.0,49.0
7653,7654,4,16,1983,12,DO,M,35.0,52.0
7660,7661,4,16,1983,24,DO,M,36.0,52.0
7713,7714,4,17,1983,1,DO,M,34.0,56.0
7716,7717,4,17,1983,8,DO,M,35.0,35.0
7731,7732,4,17,1983,9,DO,M,36.0,55.0
7733,7734,4,17,1983,6,DO,M,36.0,54.0
7743,7744,4,17,1983,8,DO,M,36.0,
7751,7752,4,17,1983,6,DO,F,36.0,61.0
7759,7760,4,17,1983,8,DO,M,34.0,34.0
7780,7781,4,17,1983,6,DO,M,36.0,51.0
7794,7795,5,14,1983,13,DO,F,38.0,66.0
7819,7820,5,14,1983,12,DO,M,34.0,56.0
7826,7827,5,14,1983,13,DO,F,37.0,73.0
7855,7856,5,14,1983,17,DO,M,37.0,36.0
7874,7875,5,14,1983,18,DO,F,36.0,52.0
7911,7912,5,15,1983,8,DO,M,36.0,45.0
7934,7935,6,17,1983,24,DO,M,35.0,53.0
7935,7936,6,17,1983,12,DO,F,34.0,42.0
7942,7943,6,17,1983,24,DO,F,35.0,42.0
7946,7947,6,17,1983,20,DO,F,35.0,41.0
7947,7948,6,17,1983,24,DO,F,35.0,31.0
7951,7952,6,17,1983,20,DO,M,35.0,43.0
7952,7953,6,17,1983,14,DO,F,31.0,19.0
7961,7962,6,17,1983,12,DO,F,33.0,39.0
7971,7972,6,17,1983,14,DO,F,33.0,15.0
7975,7976,6,17,1983,14,DO,F,33.0,46.0
8009,8010,6,18,1983,11,DO,F,36.0,46.0
8010,8011,6,18,1983,1,DO,M,34.0,33.0
8014,8015,6,18,1983,1,DO,F,36.0,47.0
8026,8027,6,18,1983,8,DO,M,37.0,49.0
8044,8045,6,18,1983,9,DO,M,34.0,48.0
8047,8048,6,18,1983,8,DO,M,36.0,46.0
8065,8066,7,16,1983,24,DO,F,32.0,42.0
8068,8069,7,16,1983,20,DO,M,34.0,47.0
8081,8082,7,16,1983,20,DO,F,36.0,47.0
8089,8090,7,16,1983,14,DO,F,35.0,50.0
8092,8093,7,16,1983,14,DO,F,34.0,32.0
8093,8094,7,16,1983,12,DO,F,35.0,45.0
8117,8118,7,17,1983,1,DO,M,34.0,38.0
8121,8122,7,17,1983,8,DO,M,36.0,46.0
8136,8137,7,17,1983,9,DO,M,34.0,53.0
8145,8146,7,17,1983,8,DO,M,37.0,48.0
8163,8164,8,15,1983,12,DO,M,34.0,50.0
8180,8181,8,15,1983,24,DO,F,35.0,41.0
8182,8183,8,15,1983,20,DO,M,34.0,46.0
8184,8185,8,15,1983,12,DO,F,36.0,50.0
8190,8191,8,15,1983,14,DO,F,35.0,38.0
8209,8210,8,15,1983,14,DO,F,35.0,48.0
8217,8218,8,16,1983,1,DO,M,34.0,42.0
8220,8221,8,16,1983,8,DO,M,35.0,48.0
8277,8278,9,10,1983,20,DO,M,34.0,49.0
8281,8282,9,10,1983,24,DO,F,36.0,45.0
8292,8293,9,10,1983,12,DO,F,36.0,50.0
8298,8299,9,10,1983,12,DO,F,35.0,51.0
8303,8304,9,10,1983,14,DO,F,35.0,43.0
8324,8325,9,10,1983,12,DO,F,34.0,37.0
8331,8332,9,10,1983,14,DO,F,35.0,48.0
