,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
6832,6833,10,24,1982,24,PM,M,21.0,23.0
6981,6982,11,21,1982,19,PM,M,20.0,22.0
7000,7001,11,21,1982,18,PM,M,21.0,28.0
7026,7027,11,21,1982,19,PM,F,19.0,15.0
7080,7081,11,22,1982,6,PM,M,21.0,24.0
7141,7142,1,12,1983,21,PM,F,21.0,19.0
7155,7156,1,12,1983,21,PM,F,21.0,23.0
7188,7189,1,12,1983,11,PM,M,21.0,24.0
7190,7191,1,12,1983,24,PM,M,19.0,19.0
7214,7215,1,12,1983,15,PM,M,21.0,21.0
7312,7313,1,13,1983,6,PM,M,19.0,24.0
7353,7354,2,26,1983,11,PM,M,21.0,25.0
7412,7413,2,27,1983,23,PM,M,19.0,18.0
7480,7481,3,14,1983,19,PM,M,21.0,26.0
7675,7676,4,16,1983,24,PM,M,21.0,25.0
7758,7759,4,17,1983,11,PM,M,21.0,25.0
7763,7764,4,17,1983,5,PM,M,21.0,26.0
7787,7788,4,17,1983,2,PM,M,20.0,19.0
7834,7835,5,14,1983,24,PM,F,20.0,35.0
7838,7839,5,14,1983,12,PM,M,19.0,11.0
7864,7865,5,14,1983,24,PM,M,20.0,24.0
7941,7942,6,17,1983,19,PM,M,21.0,20.0
7943,7944,6,17,1983,24,PM,F,19.0,21.0
7963,7964,6,17,1983,19,PM,M,20.0,26.0
8066,8067,7,16,1983,19,PM,M,20.0,27.0
8080,8081,7,16,1983,24,PM,M,21.0,24.0
8084,8085,7,16,1983,19,PM,F,20.0,18.0
8090,8091,7,16,1983,19,PM,M,21.0,19.0
8154,8155,8,15,1983,19,PM,M,19.0,24.0
8186,8187,8,15,1983,24,PM,F,19.0,22.0
8245,8246,8,16,1983,7,PM,M,21.0,20.0
8275,8276,9,10,1983,19,PM,M,20.0,24.0
8326,8327,9,10,1983,19,PM,M,21.0,21.0
8392,8393,9,11,1983,7,PM,M,21.0,20.0
8419,8420,10,15,1983,15,PM,M,21.0,22.0
8451,8452,10,15,1983,19,PM,M,18.0,23.0
8526,8527,10,16,1983,24,PM,M,21.0,25.0
8575,8576,11,12,1983,24,PM,F,19.0,23.0
8584,8585,11,12,1983,16,PM,M,21.0,21.0
8642,8643,11,13,1983,7,PM,M,21.0,21.0
8643,8644,11,13,1983,7,PM,M,21.0,21.0
8647,8648,11,13,1983,7,PM,F,20.0,17.0
8676,8677,11,13,1983,3,PM,M,22.0,21.0
8688,8689,12,8,1983,19,PM,M,20.0,22.0
8719,8720,12,8,1983,19,PM,F,21.0,15.0
8745,8746,12,8,1983,16,PM,M,21.0,22.0
8780,8781,12,9,1983,7,PM,M,21.0,22.0
8827,8828,2,4,1984,21,PM,F,21.0,27.0
8908,8909,2,5,1984,7,PM,,,
8913,8914,3,12,1984,24,PM,M,20.0,19.0
8933,8934,3,12,1984,19,PM,F,20.0,24.0
8986,8987,4,9,1984,12,PM,F,20.0,24.0
8989,8990,4,9,1984,22,PM,M,21.0,21.0
9032,9033,4,10,1984,15,PM,M,21.0,17.0
9124,9125,5,13,1984,15,PM,M,21.0,17.0
9154,9155,5,13,1984,15,PM,F,21.0,17.0
9245,9246,5,28,1984,15,PM,M,20.0,22.0
9378,9379,7,31,1984,6,PM,F,20.0,13.0
9773,9774,12,31,1984,11,PM,F,19.0,14.0
9811,9812,1,19,1985,19,PM,M,20.0,7.0
9832,9833,1,19,1985,14,PM,F,21.0,22.0
9859,9860,1,20,1985,11,PM,F,20.0,16.0
10006,10007,2,17,1985,2,PM,M,20.0,19.0
10052,10053,3,16,1985,19,PM,F,19.0,14.0
10074,10075,3,16,1985,18,PM,F,20.0,21.0
10089,10090,3,17,1985,15,PM,M,20.0,16.0
10100,10101,3,17,1985,3,PM,M,18.0,11.0
10180,10181,4,20,1985,17,PM,M,20.0,16.0
10181,10182,4,20,1985,24,PM,M,20.0,21.0
10186,10187,4,20,1985,14,PM,M,21.0,24.0
10219,10220,4,20,1985,21,PM,F,21.0,27.0
10282,10283,4,21,1985,15,PM,F,20.0,19.0
10305,10306,4,21,1985,3,PM,M,19.0,21.0
10386,10387,5,23,1985,19,PM,F,21.0,24.0
10545,10546,7,23,1985,19,PM,F,21.0,24.0
10855,10856,10,12,1985,19,PM,M,21.0,21.0
11345,11346,4,12,1986,24,PM,M,19.0,18.0
11384,11385,4,13,1986,1,PM,F,22.0,26.0
11447,11448,5,10,1986,18,PM,M,20.0,18.0
11452,11453,5,10,1986,21,PM,F,20.0,21.0
11464,11465,5,10,1986,20,PM,F,20.0,22.0
11485,11486,5,10,1986,19,PM,F,21.0,15.0
11512,11513,5,11,1986,11,PM,M,20.0,20.0
11546,11547,6,4,1986,19,PM,F,21.0,26.0
11554,11555,6,4,1986,19,PM,M,20.0,19.0
11570,11571,6,4,1986,19,PM,F,21.0,23.0
11575,11576,6,4,1986,18,PM,F,21.0,24.0
11645,11646,7,3,1986,19,PM,F,20.0,22.0
11665,11666,7,3,1986,19,PM,M,20.0,20.0
11676,11677,7,3,1986,21,PM,F,19.0,26.0
11678,11679,7,3,1986,19,PM,M,19.0,12.0
11746,11747,8,9,1986,18,PM,M,20.0,
11888,11889,10,4,1986,23,PM,M,19.0,21.0
11900,11901,10,4,1986,19,PM,F,20.0,25.0
11967,11968,11,15,1986,21,PM,F,19.0,27.0
11979,11980,11,15,1986,18,PM,F,20.0,21.0
12005,12006,11,15,1986,16,PM,M,20.0,24.0
12026,12027,11,16,1986,3,PM,F,20.0,18.0
12034,12035,11,16,1986,3,PM,M,20.0,21.0
12039,12040,11,16,1986,2,PM,F,19.0,18.0
12043,12044,11,16,1986,2,PM,F,20.0,20.0
12060,12061,11,16,1986,2,PM,M,21.0,20.0
12088,12089,12,14,1986,21,PM,M,21.0,25.0
12094,12095,12,14,1986,19,PM,F,19.0,24.0
12114,12115,12,14,1986,17,PM,M,20.0,22.0
12120,12121,12,15,1986,3,PM,,,25.0
12141,12142,12,15,1986,2,PM,M,18.0,25.0
12149,12150,12,15,1986,2,PM,M,19.0,23.0
12158,12159,12,15,1986,15,PM,M,19.0,22.0
12161,12162,12,15,1986,3,PM,F,20.0,23.0
12171,12172,1,31,1987,21,PM,,,
12197,12198,1,31,1987,21,PM,M,19.0,26.0
12202,12203,1,31,1987,19,PM,F,19.0,25.0
12219,12220,1,31,1987,19,PM,M,18.0,18.0
12224,12225,1,31,1987,23,PM,M,22.0,28.0
12246,12247,2,1,1987,3,PM,F,19.0,10.0
12267,12268,2,1,1987,3,PM,F,20.0,29.0
12303,12304,2,1,1987,3,PM,M,20.0,24.0
12307,12308,2,1,1987,3,PM,F,17.0,9.0
12311,12312,2,1,1987,3,PM,M,20.0,19.0
12314,12315,2,1,1987,3,PM,F,18.0,8.0
12335,12336,3,1,1987,19,PM,F,20.0,30.0
12337,12338,3,1,1987,21,PM,M,21.0,25.0
12371,12372,3,1,1987,23,PM,F,19.0,31.0
12376,12377,3,1,1987,23,PM,M,22.0,27.0
12411,12412,3,2,1987,7,PM,F,20.0,31.0
12428,12429,3,2,1987,3,PM,M,20.0,24.0
12451,12452,3,2,1987,3,PM,F,20.0,27.0
12453,12454,3,2,1987,2,PM,M,25.0,27.0
12470,12471,4,4,1987,19,PM,M,21.0,26.0
12477,12478,4,4,1987,23,PM,,,
12494,12495,4,4,1987,6,PM,F,21.0,24.0
12497,12498,4,4,1987,19,PM,F,19.0,33.0
12500,12501,4,4,1987,23,PM,F,18.0,11.0
12508,12509,4,4,1987,23,PM,M,21.0,11.0
12576,12577,4,6,1987,2,PM,M,21.0,25.0
12577,12578,4,6,1987,5,PM,F,21.0,26.0
12589,12590,4,6,1987,15,PM,M,21.0,26.0
12595,12596,4,6,1987,2,PM,F,21.0,32.0
12603,12604,4,6,1987,2,PM,M,21.0,25.0
12611,12612,4,25,1987,21,PM,M,21.0,27.0
12613,12614,4,25,1987,16,PM,M,19.0,24.0
12630,12631,4,25,1987,17,PM,F,20.0,13.0
12671,12672,4,26,1987,2,PM,F,19.0,24.0
12676,12677,4,26,1987,3,PM,M,21.0,14.0
12713,12714,4,26,1987,3,PM,M,21.0,21.0
12716,12717,4,26,1987,3,PM,M,20.0,14.0
12722,12723,4,26,1987,5,PM,F,21.0,21.0
12740,12741,5,28,1987,16,PM,F,20.0,18.0
12742,12743,5,28,1987,15,PM,M,20.0,20.0
12744,12745,5,28,1987,23,PM,F,19.0,31.0
12750,12751,5,28,1987,3,PM,M,19.0,14.0
12756,12757,5,28,1987,15,PM,M,18.0,14.0
12761,12762,5,28,1987,17,PM,M,19.0,17.0
12764,12765,5,28,1987,15,PM,F,20.0,23.0
12771,12772,5,28,1987,24,PM,M,22.0,25.0
12781,12782,5,28,1987,16,PM,F,20.0,22.0
12784,12785,5,28,1987,2,PM,F,20.0,18.0
12798,12799,5,28,1987,23,PM,F,20.0,20.0
12825,12826,5,28,1987,2,PM,F,21.0,27.0
12850,12851,5,28,1987,24,PM,M,20.0,24.0
12860,12861,5,28,1987,19,PM,M,19.0,25.0
12866,12867,5,28,1987,16,PM,M,16.0,12.0
12877,12878,5,28,1987,1,PM,F,20.0,19.0
12888,12889,6,30,1987,16,PM,F,19.0,20.0
12893,12894,6,30,1987,6,PM,M,21.0,25.0
12919,12920,6,30,1987,21,PM,M,16.0,23.0
12925,12926,6,30,1987,14,PM,M,20.0,22.0
12949,12950,6,30,1987,16,PM,M,20.0,11.0
12953,12954,6,30,1987,19,PM,F,20.0,26.0
12958,12959,6,30,1987,23,PM,F,21.0,24.0
12960,12961,7,1,1987,5,PM,M,18.0,12.0
12976,12977,7,1,1987,10,PM,F,20.0,21.0
12994,12995,7,1,1987,5,PM,M,22.0,23.0
12995,12996,7,1,1987,15,PM,M,22.0,21.0
13020,13021,7,1,1987,5,PM,F,21.0,25.0
13035,13036,7,25,1987,16,PM,F,,13.0
13042,13043,7,25,1987,21,PM,M,,22.0
13047,13048,7,25,1987,19,PM,M,,18.0
13061,13062,7,25,1987,23,PM,F,,13.0
13085,13086,7,25,1987,6,PM,M,,24.0
13096,13097,7,25,1987,23,PM,F,,24.0
13110,13111,7,26,1987,7,PM,F,,25.0
13121,13122,7,26,1987,5,PM,M,,27.0
13141,13142,7,26,1987,2,PM,F,,33.0
13150,13151,7,26,1987,13,PM,M,,25.0
13154,13155,7,26,1987,10,PM,F,,25.0
13158,13159,7,26,1987,15,PM,M,,22.0
13169,13170,7,26,1987,10,PM,M,,24.0
13179,13180,7,26,1987,3,PM,F,,15.0
13182,13183,7,26,1987,7,PM,M,,25.0
13209,13210,8,25,1987,14,PM,M,21.0,25.0
13229,13230,8,25,1987,21,PM,M,20.0,22.0
13233,13234,8,25,1987,19,PM,M,20.0,17.0
13246,13247,8,25,1987,16,PM,M,19.0,8.0
13253,13254,8,26,1987,1,PM,M,21.0,16.0
13270,13271,8,26,1987,15,PM,F,20.0,25.0
13277,13278,8,26,1987,7,PM,M,20.0,30.0
13289,13290,8,26,1987,10,PM,M,21.0,28.0
13301,13302,8,26,1987,1,PM,M,20.0,22.0
13303,13304,8,26,1987,10,PM,M,21.0,28.0
13310,13311,8,26,1987,7,PM,F,20.0,29.0
13340,13341,8,26,1987,13,PM,M,22.0,26.0
13356,13357,9,26,1987,23,PM,M,20.0,25.0
13362,13363,9,26,1987,13,PM,M,22.0,23.0
13379,13380,9,26,1987,17,PM,M,21.0,22.0
13381,13382,9,26,1987,24,PM,M,21.0,19.0
13405,13406,9,26,1987,12,PM,M,21.0,24.0
13406,13407,9,26,1987,19,PM,M,21.0,17.0
13425,13426,9,27,1987,7,PM,M,21.0,25.0
13446,13447,9,27,1987,3,PM,F,21.0,25.0
13461,13462,9,27,1987,10,PM,M,21.0,24.0
13467,13468,9,27,1987,1,PM,M,20.0,19.0
13489,13490,10,24,1987,23,PM,F,20.0,9.0
13503,13504,10,24,1987,23,PM,M,20.0,10.0
13524,13525,10,24,1987,23,PM,M,18.0,10.0
13532,13533,10,24,1987,16,PM,F,22.0,25.0
13538,13539,10,24,1987,18,PM,M,19.0,16.0
13544,13545,10,24,1987,23,PM,M,19.0,10.0
13545,13546,10,24,1987,16,PM,M,21.0,26.0
13549,13550,10,24,1987,23,PM,F,22.0,33.0
13554,13555,10,24,1987,18,PM,M,19.0,24.0
13557,13558,10,24,1987,12,PM,F,21.0,28.0
13576,13577,10,25,1987,3,PM,M,20.0,27.0
13580,13581,10,25,1987,10,PM,M,21.0,27.0
13592,13593,10,25,1987,1,PM,F,21.0,33.0
13615,13616,10,25,1987,10,PM,M,22.0,29.0
13617,13618,10,25,1987,3,PM,F,21.0,27.0
13631,13632,10,25,1987,15,PM,M,21.0,20.0
13655,13656,11,21,1987,23,PM,M,21.0,23.0
13685,13686,11,21,1987,19,PM,M,22.0,25.0
13698,13699,11,21,1987,19,PM,F,20.0,19.0
13706,13707,11,21,1987,18,PM,M,21.0,18.0
13715,13716,11,21,1987,6,PM,M,20.0,26.0
13718,13719,11,21,1987,17,PM,F,20.0,23.0
13725,13726,11,21,1987,19,PM,M,20.0,20.0
13744,13745,11,22,1987,1,PM,M,22.0,26.0
13757,13758,11,22,1987,7,PM,F,21.0,27.0
13758,13759,11,22,1987,10,PM,M,22.0,28.0
13764,13765,11,22,1987,3,PM,F,20.0,24.0
13782,13783,11,22,1987,10,PM,F,22.0,25.0
13784,13785,11,22,1987,13,PM,M,22.0,25.0
13835,13836,11,22,1987,5,PM,M,20.0,27.0
13851,13852,1,23,1988,16,PM,M,22.0,28.0
13891,13892,1,23,1988,23,PM,M,22.0,24.0
13902,13903,1,23,1988,19,PM,M,22.0,23.0
13906,13907,1,23,1988,19,PM,F,21.0,15.0
13911,13912,1,23,1988,6,PM,M,21.0,20.0
13929,13930,1,24,1988,11,PM,M,22.0,19.0
13940,13941,1,24,1988,10,PM,F,21.0,20.0
13963,13964,1,24,1988,7,PM,M,21.0,24.0
13982,13983,1,24,1988,5,PM,F,21.0,27.0
13994,13995,1,24,1988,5,PM,M,21.0,26.0
13998,13999,1,24,1988,10,PM,F,19.0,17.0
14011,14012,2,21,1988,16,PM,M,20.0,27.0
14023,14024,2,21,1988,6,PM,M,21.0,20.0
14037,14038,2,21,1988,19,PM,M,21.0,24.0
14067,14068,2,21,1988,1,PM,M,21.0,25.0
14075,14076,2,21,1988,19,PM,F,21.0,20.0
14087,14088,2,21,1988,6,PM,M,21.0,27.0
14132,14133,2,22,1988,10,PM,F,21.0,24.0
14148,14149,2,22,1988,10,PM,F,21.0,21.0
14167,14168,2,22,1988,7,PM,M,21.0,25.0
14174,14175,2,22,1988,3,PM,M,21.0,27.0
14188,14189,2,22,1988,3,PM,F,21.0,27.0
14237,14238,3,20,1988,23,PM,M,20.0,23.0
14261,14262,3,21,1988,7,PM,M,21.0,26.0
14263,14264,3,21,1988,3,PM,M,21.0,25.0
14269,14270,3,21,1988,10,PM,M,21.0,16.0
14279,14280,3,21,1988,3,PM,F,22.0,11.0
14305,14306,3,21,1988,10,PM,M,21.0,14.0
14317,14318,3,21,1988,16,PM,F,21.0,21.0
14318,14319,3,21,1988,10,PM,M,21.0,14.0
14322,14323,3,21,1988,10,PM,M,20.0,13.0
14325,14326,3,21,1988,3,PM,M,21.0,12.0
14334,14335,3,21,1988,10,PM,F,21.0,23.0
14340,14341,3,21,1988,3,PM,M,21.0,26.0
14346,14347,4,17,1988,19,PM,M,21.0,26.0
14375,14376,4,18,1988,10,PM,F,20.0,27.0
14384,14385,4,18,1988,10,PM,F,20.0,25.0
14450,14451,5,14,1988,20,PM,M,21.0,23.0
14518,14519,5,15,1988,9,PM,F,21.0,21.0
14563,14564,6,11,1988,18,PM,F,21.0,26.0
14666,14667,7,14,1988,19,PM,M,21.0,18.0
14678,14679,7,14,1988,18,PM,F,18.0,25.0
14736,14737,7,15,1988,5,PM,F,22.0,21.0
14763,14764,8,9,1988,20,PM,M,20.0,20.0
14785,14786,8,9,1988,18,PM,F,20.0,21.0
14874,14875,9,11,1988,18,PM,M,21.0,21.0
14970,14971,10,8,1988,18,PM,M,18.0,17.0
14973,14974,10,8,1988,18,PM,M,20.0,23.0
15015,15016,10,9,1988,13,PM,M,20.0,19.0
15038,15039,11,5,1988,16,PM,M,20.0,21.0
15064,15065,11,5,1988,18,PM,F,20.0,25.0
15128,15129,11,6,1988,7,PM,M,21.0,20.0
15163,15164,12,13,1988,18,PM,M,19.0,18.0
15265,15266,12,14,1988,13,PM,M,21.0,24.0
15310,15311,1,10,1989,18,PM,M,20.0,19.0
15354,15355,1,10,1989,19,PM,F,21.0,28.0
15379,15380,1,10,1989,1,PM,M,21.0,26.0
15465,15466,1,11,1989,13,PM,M,21.0,24.0
15490,15491,2,4,1989,18,PM,M,20.0,19.0
15498,15499,2,4,1989,18,PM,M,18.0,10.0
15514,15515,2,4,1989,18,PM,M,19.0,10.0
15529,15530,2,4,1989,19,PM,F,21.0,26.0
15554,15555,2,4,1989,16,PM,F,22.0,26.0
15671,15672,2,5,1989,15,PM,M,21.0,20.0
15695,15696,3,12,1989,19,PM,M,21.0,21.0
15705,15706,3,12,1989,6,PM,M,21.0,19.0
15744,15745,3,13,1989,18,PM,M,20.0,13.0
15828,15829,3,14,1989,14,PM,F,21.0,19.0
15834,15835,3,14,1989,14,PM,M,21.0,22.0
15961,15962,4,2,1989,18,PM,M,20.0,22.0
16012,16013,5,10,1989,18,PM,F,22.0,18.0
16020,16021,5,10,1989,18,PM,M,21.0,20.0
16038,16039,5,10,1989,18,PM,F,21.0,22.0
16040,16041,5,10,1989,18,PM,F,21.0,20.0
16104,16105,6,3,1989,6,PM,M,17.0,18.0
16106,16107,6,3,1989,19,PM,M,22.0,20.0
16126,16127,6,3,1989,18,PM,F,21.0,18.0
16139,16140,6,3,1989,18,PM,F,20.0,23.0
16224,16225,7,3,1989,18,PM,F,,15.0
16251,16252,7,3,1989,18,PM,F,,23.0
16355,16356,7,29,1989,18,PM,F,20.0,25.0
22146,22147,3,5,1995,13,PM,M,36.0,49.0
22320,22321,6,8,1995,5,PM,F,21.0,31.0
22395,22396,6,28,1995,5,PM,F,21.0,27.0
22446,22447,7,20,1995,20,PM,F,21.0,23.0
23015,23016,12,2,1995,23,PM,F,20.0,21.0
23020,23021,12,2,1995,24,PM,F,19.0,21.0
23145,23146,12,21,1995,2,PM,M,21.0,23.0
23194,23195,12,22,1995,3,PM,M,21.0,24.0
23245,23246,1,27,1996,21,PM,F,20.0,31.0
23370,23371,2,24,1996,2,PM,M,20.0,16.0
23386,23387,2,24,1996,24,PM,M,21.0,21.0
23393,23394,2,24,1996,7,PM,F,21.0,24.0
23403,23404,2,24,1996,23,PM,F,20.0,22.0
23417,23418,2,25,1996,11,PM,M,21.0,21.0
23424,23425,2,25,1996,13,PM,M,22.0,23.0
23512,23513,3,23,1996,24,PM,M,21.0,21.0
23515,23516,3,23,1996,12,PM,M,20.0,17.0
23522,23523,3,23,1996,12,PM,M,20.0,18.0
23558,23559,3,23,1996,19,PM,M,20.0,14.0
23563,23564,3,23,1996,7,PM,F,20.0,20.0
23569,23570,3,23,1996,19,PM,M,21.0,23.0
23617,23618,3,24,1996,13,PM,F,22.0,20.0
23629,23630,3,24,1996,11,PM,F,19.0,14.0
23645,23646,4,14,1996,7,PM,M,21.0,21.0
23648,23649,4,14,1996,7,PM,F,21.0,17.0
23659,23660,4,14,1996,24,PM,M,20.0,18.0
23718,23719,4,14,1996,24,PM,M,20.0,17.0
23732,23733,4,15,1996,13,PM,M,20.0,21.0
23759,23760,4,15,1996,13,PM,F,21.0,22.0
23787,23788,4,15,1996,11,PM,M,21.0,17.0
23795,23796,4,15,1996,13,PM,F,21.0,13.0
23872,23873,4,15,1996,13,PM,M,20.0,14.0
23877,23878,4,15,1996,11,PM,M,20.0,18.0
23900,23901,5,23,1996,7,PM,M,21.0,20.0
24074,24075,6,13,1996,12,PM,M,21.0,20.0
24085,24086,6,14,1996,16,PM,,,
24144,24145,6,14,1996,11,PM,M,21.0,19.0
24168,24169,6,14,1996,14,PM,M,20.0,13.0
24432,24433,9,21,1996,24,PM,M,19.0,20.0
24512,24513,9,22,1996,16,PM,M,20.0,19.0
24543,24544,10,12,1996,7,PM,M,21.0,20.0
24672,24673,11,16,1996,23,PM,M,19.0,23.0
24688,24689,11,16,1996,24,PM,M,20.0,25.0
24696,24697,11,16,1996,17,PM,M,23.0,23.0
24717,24718,11,16,1996,7,PM,F,19.0,21.0
24741,24742,11,17,1996,3,PM,M,21.0,19.0
24801,24802,12,18,1996,24,PM,F,21.0,19.0
24812,24813,12,18,1996,24,PM,F,20.0,24.0
24827,24828,12,18,1996,19,PM,M,19.0,28.0
24830,24831,12,18,1996,19,PM,F,20.0,24.0
24851,24852,12,18,1996,24,PM,M,20.0,20.0
24855,24856,12,18,1996,17,PM,M,22.0,28.0
24859,24860,12,18,1996,23,PM,F,21.0,33.0
24860,24861,12,18,1996,2,PM,M,21.0,21.0
24864,24865,12,18,1996,19,PM,F,20.0,11.0
24868,24869,12,18,1996,7,PM,F,19.0,12.0
24915,24916,12,19,1996,13,PM,F,19.0,23.0
24916,24917,12,19,1996,5,PM,M,20.0,23.0
24936,24937,2,8,1997,24,PM,M,21.0,24.0
24949,24950,2,8,1997,23,PM,M,21.0,21.0
24954,24955,2,8,1997,2,PM,M,20.0,23.0
24959,24960,2,8,1997,2,PM,F,20.0,30.0
24985,24986,2,8,1997,7,PM,F,20.0,26.0
24996,24997,2,8,1997,7,PM,M,20.0,11.0
24999,25000,2,8,1997,19,PM,F,21.0,21.0
25001,25002,2,8,1997,17,PM,F,20.0,22.0
25031,25032,2,9,1997,3,PM,M,20.0,22.0
25080,25081,2,9,1997,14,PM,M,20.0,19.0
25083,25084,2,9,1997,5,PM,M,20.0,19.0
25113,25114,2,9,1997,9,PM,F,21.0,18.0
25123,25124,2,9,1997,6,PM,M,21.0,22.0
25140,25141,2,9,1997,5,PM,F,21.0,16.0
25161,25162,3,15,1997,23,PM,M,22.0,18.0
25170,25171,3,15,1997,7,PM,F,21.0,30.0
25188,25189,3,15,1997,18,PM,M,21.0,22.0
25198,25199,3,15,1997,24,PM,M,20.0,29.0
25212,25213,3,15,1997,19,PM,F,21.0,25.0
25215,25216,3,15,1997,1,PM,M,20.0,23.0
25233,25234,3,15,1997,18,PM,F,20.0,24.0
25245,25246,3,15,1997,17,PM,F,20.0,23.0
25251,25252,3,15,1997,23,PM,M,20.0,15.0
25347,25348,3,16,1997,10,PM,F,20.0,10.0
25371,25372,3,16,1997,6,PM,M,22.0,21.0
25383,25384,3,16,1997,16,PM,M,20.0,24.0
25401,25402,3,16,1997,8,PM,F,19.0,20.0
25411,25412,3,16,1997,14,PM,M,20.0,22.0
