,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
277,278,10,16,1977,9,DS,M,50.0,
285,286,10,16,1977,20,DS,M,50.0,
290,291,10,17,1977,11,DS,F,47.0,
299,300,10,17,1977,14,DS,F,,
300,301,10,17,1977,17,DS,F,48.0,
307,308,10,17,1977,4,DS,F,48.0,
308,309,10,17,1977,17,DS,M,49.0,
309,310,10,17,1977,11,DS,,,
321,322,10,17,1977,4,DS,F,47.0,
326,327,10,18,1977,8,DS,F,50.0,
328,329,10,18,1977,5,DS,F,47.0,
330,331,10,18,1977,12,DS,F,50.0,
334,335,10,18,1977,5,DS,M,52.0,
338,339,10,18,1977,8,DS,F,49.0,
340,341,10,18,1977,5,DS,M,50.0,
356,357,11,12,1977,9,DS,F,50.0,117.0
361,362,11,12,1977,1,DS,F,51.0,121.0
366,367,11,12,1977,20,DS,M,51.0,115.0
376,377,11,12,1977,9,DS,F,48.0,120.0
380,381,11,13,1977,17,DS,F,48.0,118.0
382,383,11,13,1977,11,DS,F,52.0,126.0
384,385,11,13,1977,17,DS,M,50.0,132.0
388,389,11,13,1977,14,DS,F,,113.0
391,392,11,13,1977,11,DS,F,53.0,122.0
393,394,11,13,1977,4,DS,F,48.0,107.0
397,398,11,13,1977,4,DS,F,50.0,115.0
404,405,11,14,1977,12,DS,,,
406,407,11,14,1977,5,DS,F,50.0,116.0
409,410,11,14,1977,5,DS,M,53.0,137.0
411,412,11,14,1977,5,DS,M,52.0,126.0
412,413,11,14,1977,8,DS,F,49.0,112.0
420,421,12,10,1977,9,DS,F,51.0,121.0
447,448,12,10,1977,20,DS,M,51.0,116.0
450,451,12,10,1977,9,DS,F,51.0,116.0
459,460,12,11,1977,12,DS,F,,114.0
462,463,12,11,1977,4,DS,M,49.0,134.0
463,464,12,11,1977,5,DS,M,49.0,139.0
465,466,12,11,1977,4,DS,F,51.0,118.0
471,472,12,11,1977,11,DS,F,49.0,127.0
475,476,12,11,1977,8,DS,F,,120.0
476,477,12,11,1977,17,DS,F,47.0,115.0
479,480,12,11,1977,14,DS,F,47.0,114.0
482,483,12,11,1977,8,DS,M,49.0,149.0
484,485,12,11,1977,11,DS,M,52.0,127.0
490,491,12,11,1977,11,DS,M,48.0,138.0
491,492,12,11,1977,12,DS,M,49.0,110.0
492,493,12,11,1977,4,DS,F,49.0,110.0
498,499,12,11,1977,11,DS,F,51.0,121.0
511,512,1,8,1978,9,DS,F,48.0,122.0
525,526,1,8,1978,9,DS,F,51.0,117.0
527,528,1,8,1978,20,DS,M,51.0,122.0
539,540,1,9,1978,17,DS,F,47.0,117.0
542,543,1,9,1978,4,DS,M,49.0,132.0
547,548,1,9,1978,8,DS,M,53.0,150.0
550,551,1,9,1978,4,DS,F,50.0,126.0
551,552,1,9,1978,11,DS,F,51.0,122.0
552,553,1,9,1978,8,DS,F,50.0,136.0
554,555,1,9,1978,14,DS,F,48.0,116.0
557,558,1,9,1978,1,DS,F,49.0,135.0
559,560,1,9,1978,17,DS,M,50.0,133.0
560,561,1,9,1978,11,DS,M,53.0,136.0
563,564,1,10,1978,18,DS,F,51.0,141.0
568,569,1,10,1978,5,DS,M,,135.0
572,573,1,10,1978,5,DS,F,,122.0
584,585,2,18,1978,2,DS,M,53.0,157.0
595,596,2,18,1978,9,DS,F,,126.0
608,609,2,19,1978,4,DS,F,49.0,
611,612,2,19,1978,4,DS,,,
612,613,2,19,1978,5,DS,M,49.0,
613,614,2,19,1978,4,DS,F,49.0,124.0
614,615,2,19,1978,5,DS,F,49.0,114.0
617,618,2,19,1978,14,DS,F,47.0,
619,620,2,19,1978,8,DS,F,49.0,132.0
621,622,2,19,1978,17,DS,F,46.0,137.0
632,633,2,19,1978,8,DS,M,55.0,154.0
639,640,2,20,1978,12,DS,F,50.0,133.0
646,647,2,20,1978,1,DS,F,52.0,144.0
652,653,3,11,1978,22,DS,F,47.0,133.0
655,656,3,11,1978,9,DS,F,49.0,128.0
656,657,3,11,1978,2,DS,M,54.0,153.0
668,669,3,11,1978,9,DS,F,50.0,146.0
673,674,3,11,1978,20,DS,M,49.0,122.0
676,677,3,12,1978,5,DS,M,52.0,137.0
677,678,3,12,1978,4,DS,M,49.0,131.0
678,679,3,12,1978,5,DS,F,49.0,125.0
680,681,3,12,1978,14,DS,F,,
684,685,3,12,1978,17,DS,F,,
686,687,3,12,1978,5,DS,F,,69.0
687,688,3,12,1978,4,DS,F,48.0,141.0
688,689,3,12,1978,11,DS,M,53.0,138.0
690,691,3,12,1978,4,DS,F,50.0,124.0
702,703,3,12,1978,17,DS,M,,
704,705,3,12,1978,11,DS,F,,
709,710,3,13,1978,8,DS,M,49.0,152.0
719,720,3,13,1978,8,DS,F,47.0,134.0
724,725,3,13,1978,1,DS,F,,146.0
730,731,4,8,1978,2,DS,F,47.0,110.0
740,741,4,8,1978,13,DS,M,48.0,
748,749,4,8,1978,2,DS,M,,
751,752,4,8,1978,9,DS,F,49.0,
758,759,4,8,1978,22,DS,F,49.0,
759,760,4,8,1978,9,DS,M,48.0,
760,761,4,8,1978,9,DS,F,,
762,763,4,8,1978,20,DS,M,50.0,
782,783,4,9,1978,14,DS,F,47.0,90.0
785,786,4,9,1978,11,DS,M,52.0,131.0
786,787,4,9,1978,5,DS,F,50.0,114.0
788,789,4,9,1978,8,DS,M,52.0,148.0
789,790,4,9,1978,5,DS,F,50.0,76.0
790,791,4,9,1978,5,DS,M,53.0,141.0
792,793,4,9,1978,4,DS,F,49.0,121.0
795,796,4,9,1978,4,DS,M,50.0,133.0
796,797,4,9,1978,17,DS,M,50.0,142.0
797,798,4,9,1978,8,DS,F,48.0,142.0
800,801,4,9,1978,14,DS,F,46.0,142.0
802,803,4,9,1978,4,DS,F,48.0,84.0
804,805,4,9,1978,17,DS,F,47.0,142.0
805,806,4,9,1978,4,DS,F,47.0,118.0
807,808,4,9,1978,11,DS,F,51.0,132.0
808,809,4,9,1978,11,DS,F,47.0,75.0
813,814,4,10,1978,1,DS,M,55.0,168.0
815,816,4,10,1978,18,DS,F,46.0,84.0
817,818,4,10,1978,1,DS,F,49.0,87.0
818,819,4,10,1978,12,DS,F,,117.0
821,822,4,10,1978,1,DS,F,48.0,140.0
828,829,4,10,1978,1,DS,M,48.0,89.0
834,835,5,6,1978,2,DS,M,53.0,149.0
835,836,5,6,1978,9,DS,F,49.0,124.0
836,837,5,6,1978,6,DS,F,48.0,73.0
838,839,5,6,1978,9,DS,M,51.0,139.0
840,841,5,6,1978,20,DS,M,,123.0
842,843,5,6,1978,22,DS,F,50.0,114.0
843,844,5,6,1978,9,DS,F,46.0,59.0
845,846,5,6,1978,9,DS,F,,90.0
849,850,5,6,1978,22,DS,F,48.0,91.0
850,851,5,6,1978,9,DS,M,46.0,50.0
852,853,5,6,1978,9,DS,F,49.0,113.0
854,855,5,6,1978,9,DS,F,,90.0
861,862,5,17,1978,5,DS,M,52.0,137.0
862,863,5,17,1978,5,DS,M,48.0,57.0
863,864,5,17,1978,12,DS,F,,121.0
867,868,5,17,1978,6,DS,F,50.0,83.0
869,870,5,17,1978,22,DS,F,49.0,116.0
870,871,5,17,1978,6,DS,F,,74.0
871,872,5,17,1978,20,DS,M,52.0,130.0
872,873,5,17,1978,22,DS,F,50.0,
876,877,5,17,1978,12,DS,F,50.0,83.0
881,882,5,18,1978,11,DS,M,52.0,118.0
883,884,5,18,1978,18,DS,M,49.0,102.0
888,889,5,18,1978,18,DS,F,50.0,138.0
889,890,5,18,1978,17,DS,M,49.0,131.0
891,892,5,18,1978,17,DS,F,50.0,115.0
892,893,5,18,1978,14,DS,F,48.0,121.0
894,895,5,18,1978,4,DS,M,50.0,126.0
895,896,5,18,1978,4,DS,F,50.0,120.0
900,901,5,18,1978,4,DS,F,48.0,68.0
901,902,5,18,1978,4,DS,M,,83.0
903,904,5,18,1978,11,DS,F,52.0,97.0
910,911,5,19,1978,9,DS,F,48.0,129.0
911,912,5,19,1978,2,DS,M,,148.0
915,916,5,19,1978,8,DS,F,50.0,108.0
916,917,5,19,1978,1,DS,M,52.0,160.0
920,921,5,19,1978,8,DS,F,48.0,125.0
921,922,5,19,1978,1,DS,M,50.0,100.0
926,927,5,19,1978,9,DS,F,48.0,64.0
927,928,5,19,1978,1,DS,F,,131.0
928,929,5,19,1978,1,DS,M,48.0,54.0
930,931,5,19,1978,9,DS,F,46.0,90.0
933,934,5,19,1978,2,DS,F,47.0,114.0
936,937,6,8,1978,12,DS,M,,90.0
938,939,6,8,1978,8,DS,F,51.0,110.0
939,940,6,8,1978,11,DS,M,51.0,119.0
943,944,6,8,1978,9,DS,F,50.0,124.0
944,945,6,8,1978,12,DS,F,49.0,84.0
948,949,6,8,1978,22,DS,F,49.0,120.0
952,953,6,8,1978,12,DS,F,52.0,115.0
954,955,6,8,1978,9,DS,M,47.0,70.0
955,956,6,8,1978,17,DS,F,49.0,123.0
958,959,6,8,1978,8,DS,F,47.0,125.0
961,962,6,8,1978,22,DS,F,47.0,117.0
962,963,6,8,1978,17,DS,M,50.0,133.0
964,965,6,8,1978,9,DS,F,,71.0
966,967,6,8,1978,22,DS,F,49.0,99.0
971,972,6,8,1978,9,DS,F,,94.0
972,973,6,8,1978,9,DS,F,47.0,100.0
973,974,6,8,1978,11,DS,F,49.0,98.0
979,980,6,8,1978,20,DS,M,51.0,124.0
981,982,6,8,1978,12,DS,F,51.0,84.0
987,988,6,9,1978,18,DS,,,
988,989,6,9,1978,4,DS,M,50.0,122.0
992,993,6,9,1978,2,DS,M,54.0,149.0
995,996,6,9,1978,18,DS,F,48.0,136.0
996,997,6,9,1978,18,DS,M,49.0,102.0
997,998,6,9,1978,14,DS,F,51.0,122.0
999,1000,6,9,1978,5,DS,F,46.0,71.0
1002,1003,6,9,1978,1,DS,M,53.0,160.0
1003,1004,6,9,1978,6,DS,F,50.0,82.0
1004,1005,6,9,1978,5,DS,M,54.0,134.0
1009,1010,6,9,1978,13,DS,F,47.0,107.0
1010,1011,6,9,1978,1,DS,M,52.0,100.0
1011,1012,6,9,1978,6,DS,M,46.0,32.0
1013,1014,6,9,1978,6,DS,F,50.0,73.0
1014,1015,6,9,1978,1,DS,F,,134.0
1015,1016,6,9,1978,4,DS,F,49.0,119.0
1018,1019,6,9,1978,1,DS,F,49.0,59.0
1020,1021,6,9,1978,1,DS,M,49.0,58.0
1022,1023,6,9,1978,4,DS,F,49.0,81.0
1023,1024,6,9,1978,4,DS,M,50.0,93.0
1030,1031,7,7,1978,9,DS,F,51.0,127.0
1035,1036,7,7,1978,12,DS,F,51.0,122.0
1036,1037,7,7,1978,11,DS,M,52.0,122.0
1039,1040,7,7,1978,12,DS,M,53.0,95.0
1043,1044,7,7,1978,22,DS,F,50.0,119.0
1044,1045,7,7,1978,8,DS,F,49.0,124.0
1045,1046,7,7,1978,12,DS,F,51.0,87.0
1046,1047,7,7,1978,6,DS,F,50.0,85.0
1049,1050,7,7,1978,22,DS,F,49.0,123.0
1050,1051,7,7,1978,8,DS,F,50.0,111.0
1053,1054,7,7,1978,22,DS,F,52.0,105.0
1054,1055,7,7,1978,17,DS,M,51.0,132.0
1056,1057,7,7,1978,11,DS,F,51.0,96.0
1058,1059,7,7,1978,17,DS,F,48.0,120.0
1062,1063,7,7,1978,9,DS,F,49.0,86.0
1065,1066,7,7,1978,12,DS,M,52.0,106.0
1068,1069,7,7,1978,9,DS,F,50.0,98.0
1076,1077,7,8,1978,4,DS,M,50.0,130.0
1078,1079,7,8,1978,18,DS,M,50.0,106.0
1085,1086,7,8,1978,14,DS,F,51.0,120.0
1090,1091,7,8,1978,18,DS,F,51.0,131.0
1092,1093,7,8,1978,1,DS,M,51.0,101.0
1095,1096,7,8,1978,5,DS,M,52.0,133.0
1096,1097,7,8,1978,1,DS,M,51.0,63.0
1098,1099,7,8,1978,4,DS,F,49.0,81.0
1099,1100,7,8,1978,5,DS,M,50.0,71.0
1100,1101,7,8,1978,1,DS,F,,65.0
1101,1102,7,8,1978,4,DS,F,49.0,80.0
1102,1103,7,8,1978,1,DS,F,,130.0
1104,1105,7,8,1978,4,DS,F,51.0,118.0
1105,1106,7,8,1978,4,DS,M,51.0,91.0
1106,1107,8,4,1978,12,DS,F,49.0,120.0
1110,1111,8,4,1978,8,DS,F,51.0,122.0
1114,1115,8,4,1978,12,DS,F,49.0,95.0
1117,1118,8,4,1978,17,DS,F,48.0,123.0
1121,1122,8,4,1978,11,DS,M,53.0,126.0
1127,1128,8,4,1978,22,DS,F,52.0,115.0
1129,1130,8,4,1978,17,DS,M,51.0,138.0
1132,1133,8,4,1978,12,DS,M,52.0,105.0
1140,1141,8,4,1978,9,DS,F,47.0,139.0
1142,1143,8,4,1978,11,DS,F,52.0,108.0
1150,1151,8,5,1978,2,DS,M,52.0,165.0
1152,1153,8,5,1978,18,DS,M,49.0,112.0
1154,1155,8,5,1978,6,DS,F,50.0,100.0
1155,1156,8,5,1978,18,DS,M,48.0,
1157,1158,8,5,1978,5,DS,F,48.0,88.0
1159,1160,8,5,1978,14,DS,F,49.0,123.0
1161,1162,8,5,1978,5,DS,M,53.0,137.0
1162,1163,8,5,1978,18,DS,F,,
1164,1165,8,5,1978,13,DS,F,47.0,
1165,1166,8,5,1978,4,DS,M,48.0,96.0
1168,1169,8,5,1978,1,DS,M,51.0,100.0
1170,1171,8,5,1978,1,DS,,,130.0
1171,1172,8,5,1978,6,DS,F,49.0,98.0
1179,1180,8,5,1978,4,DS,F,48.0,83.0
1181,1182,8,5,1978,1,DS,F,50.0,88.0
1184,1185,8,5,1978,1,DS,F,51.0,136.0
1185,1186,8,5,1978,4,DS,F,47.0,82.0
1187,1188,8,5,1978,1,DS,M,51.0,70.0
1188,1189,8,5,1978,4,DS,F,50.0,119.0
1190,1191,8,5,1978,5,DS,F,51.0,115.0
1198,1199,9,3,1978,12,DS,M,51.0,107.0
1199,1200,9,3,1978,11,DS,M,51.0,126.0
1204,1205,9,3,1978,8,DS,F,52.0,122.0
1208,1209,9,3,1978,12,DS,F,51.0,124.0
1210,1211,9,3,1978,9,DS,F,51.0,133.0
1211,1212,9,3,1978,17,DS,F,51.0,122.0
1212,1213,9,3,1978,22,DS,F,,110.0
1222,1223,9,3,1978,22,DS,F,50.0,128.0
1223,1224,9,3,1978,17,DS,M,51.0,136.0
1224,1225,9,3,1978,9,DS,F,50.0,100.0
1230,1231,9,3,1978,20,DS,M,51.0,127.0
1233,1234,9,3,1978,8,DS,F,49.0,134.0
1237,1238,9,3,1978,22,DS,F,50.0,125.0
1238,1239,9,3,1978,12,DS,F,50.0,100.0
1242,1243,9,3,1978,9,DS,F,47.0,114.0
1243,1244,9,3,1978,11,DS,F,52.0,110.0
1253,1254,9,4,1978,18,DS,M,52.0,107.0
1259,1260,9,4,1978,18,DS,F,48.0,134.0
1262,1263,9,4,1978,13,DS,F,48.0,86.0
1265,1266,9,4,1978,2,DS,M,53.0,158.0
1266,1267,9,4,1978,4,DS,M,51.0,118.0
1267,1268,9,4,1978,1,DS,F,48.0,123.0
1270,1271,9,4,1978,1,DS,M,51.0,124.0
1272,1273,9,4,1978,14,DS,F,50.0,
1273,1274,9,4,1978,6,DS,F,51.0,106.0
1277,1278,9,4,1978,6,DS,F,49.0,114.0
1279,1280,9,4,1978,5,DS,M,52.0,140.0
1286,1287,9,4,1978,13,DS,F,48.0,112.0
1291,1292,9,4,1978,4,DS,F,47.0,77.0
1292,1293,9,4,1978,5,DS,F,51.0,126.0
1295,1296,9,4,1978,1,DS,F,52.0,138.0
1296,1297,9,4,1978,4,DS,F,52.0,125.0
1297,1298,9,4,1978,5,DS,F,51.0,106.0
1304,1305,10,6,1978,1,DS,F,47.0,120.0
1306,1307,10,6,1978,1,DS,M,50.0,125.0
1307,1308,10,6,1978,1,DS,F,49.0,
1313,1314,10,7,1978,8,DS,F,50.0,118.0
1314,1315,10,7,1978,11,DS,M,50.0,108.0
1322,1323,10,7,1978,22,DS,F,51.0,112.0
1324,1325,10,7,1978,9,DS,F,50.0,129.0
1325,1326,10,7,1978,20,DS,M,52.0,131.0
1329,1330,10,7,1978,17,DS,M,52.0,134.0
1330,1331,10,7,1978,9,DS,M,50.0,132.0
1332,1333,10,7,1978,17,DS,F,50.0,121.0
1333,1334,10,7,1978,12,DS,F,51.0,120.0
1334,1335,10,7,1978,9,DS,F,50.0,98.0
1335,1336,10,7,1978,22,DS,F,50.0,124.0
1337,1338,10,7,1978,8,DS,F,,129.0
1339,1340,10,7,1978,11,DS,F,49.0,118.0
1341,1342,10,7,1978,9,DS,F,50.0,99.0
1357,1358,10,8,1978,5,DS,M,52.0,131.0
1359,1360,10,8,1978,18,DS,M,48.0,113.0
1362,1363,10,8,1978,18,DS,M,49.0,112.0
1363,1364,10,8,1978,14,DS,F,50.0,121.0
1364,1365,10,8,1978,2,DS,M,53.0,149.0
1366,1367,10,8,1978,6,DS,F,52.0,110.0
1370,1371,10,8,1978,4,DS,M,53.0,115.0
1372,1373,10,8,1978,18,DS,F,51.0,135.0
1375,1376,10,8,1978,6,DS,F,48.0,102.0
1383,1384,10,8,1978,13,DS,F,48.0,106.0
1386,1387,10,8,1978,4,DS,F,51.0,120.0
1397,1398,11,4,1978,17,DS,F,50.0,120.0
1398,1399,11,4,1978,12,DS,F,50.0,116.0
1400,1401,11,4,1978,8,DS,F,49.0,124.0
1402,1403,11,4,1978,1,DS,M,,133.0
1403,1404,11,4,1978,1,DS,F,47.0,125.0
1410,1411,11,4,1978,9,DS,F,50.0,126.0
1411,1412,11,4,1978,9,DS,M,48.0,136.0
1413,1414,11,4,1978,17,DS,M,,137.0
1421,1422,11,4,1978,1,DS,M,52.0,130.0
1422,1423,11,4,1978,9,DS,F,50.0,101.0
1424,1425,11,4,1978,22,DS,F,49.0,129.0
1428,1429,11,4,1978,20,DS,M,50.0,130.0
1430,1431,11,4,1978,9,DS,F,46.0,108.0
1446,1447,11,5,1978,6,DS,F,50.0,111.0
1448,1449,11,5,1978,5,DS,M,52.0,132.0
1449,1450,11,5,1978,13,DS,F,48.0,107.0
1450,1451,11,5,1978,18,DS,M,50.0,119.0
1451,1452,11,5,1978,18,DS,F,51.0,121.0
1453,1454,11,5,1978,4,DS,M,49.0,111.0
1458,1459,11,5,1978,6,DS,F,47.0,105.0
1462,1463,11,5,1978,14,DS,F,46.0,121.0
1483,1484,12,2,1978,9,DS,F,51.0,128.0
1487,1488,12,2,1978,17,DS,F,47.0,119.0
1496,1497,12,2,1978,20,DS,M,51.0,136.0
1498,1499,12,2,1978,9,DS,F,49.0,101.0
1500,1501,12,2,1978,8,DS,F,49.0,122.0
1501,1502,12,2,1978,9,DS,F,48.0,
1502,1503,12,2,1978,22,DS,F,50.0,118.0
1503,1504,12,2,1978,12,DS,F,51.0,116.0
1508,1509,12,2,1978,22,DS,F,51.0,132.0
1519,1520,12,3,1978,14,DS,F,47.0,120.0
1520,1521,12,3,1978,6,DS,F,52.0,113.0
1524,1525,12,3,1978,18,DS,M,47.0,126.0
1525,1526,12,3,1978,18,DS,F,51.0,124.0
1526,1527,12,3,1978,6,DS,F,50.0,111.0
1530,1531,12,3,1978,4,DS,M,51.0,118.0
1536,1537,12,3,1978,5,DS,M,51.0,142.0
1539,1540,12,3,1978,13,DS,F,47.0,111.0
1552,1553,1,28,1979,8,DS,F,48.0,128.0
1581,1582,1,29,1979,6,DS,F,,125.0
1587,1588,1,29,1979,18,DS,M,,137.0
1588,1589,1,29,1979,4,DS,M,,126.0
1591,1592,1,29,1979,18,DS,F,,153.0
1600,1601,1,29,1979,14,DS,F,,142.0
1624,1625,2,24,1979,12,DS,F,52.0,123.0
1626,1627,2,24,1979,8,DS,M,52.0,109.0
1629,1630,2,24,1979,8,DS,F,50.0,
1630,1631,2,24,1979,22,DS,F,52.0,127.0
1632,1633,2,24,1979,17,DS,F,50.0,125.0
1636,1637,2,24,1979,9,DS,F,50.0,124.0
1637,1638,2,24,1979,20,DS,F,50.0,131.0
1646,1647,2,25,1979,5,DS,M,52.0,142.0
1648,1649,2,25,1979,18,DS,M,52.0,139.0
1651,1652,2,25,1979,18,DS,F,52.0,132.0
1654,1655,2,25,1979,6,DS,F,50.0,119.0
1655,1656,2,25,1979,1,DS,M,51.0,137.0
1657,1658,2,25,1979,4,DS,M,49.0,130.0
1658,1659,2,25,1979,13,DS,M,51.0,60.0
1659,1660,2,25,1979,14,DS,F,51.0,127.0
1670,1671,3,31,1979,12,DS,M,51.0,86.0
1672,1673,3,31,1979,2,DS,F,48.0,82.0
1677,1678,3,31,1979,14,DS,F,,132.0
1679,1680,3,31,1979,14,DS,F,47.0,71.0
1680,1681,3,31,1979,5,DS,M,54.0,142.0
1682,1683,3,31,1979,17,DS,M,51.0,71.0
1683,1684,3,31,1979,12,DS,F,52.0,125.0
1684,1685,3,31,1979,14,DS,F,47.0,73.0
1688,1689,3,31,1979,18,DS,M,51.0,141.0
1689,1690,3,31,1979,18,DS,M,50.0,78.0
1692,1693,3,31,1979,22,DS,F,52.0,144.0
1693,1694,3,31,1979,8,DS,F,58.0,123.0
1694,1695,3,31,1979,1,DS,M,50.0,141.0
1695,1696,3,31,1979,9,DS,F,50.0,115.0
1696,1697,3,31,1979,1,DS,M,52.0,140.0
1697,1698,3,31,1979,18,DS,M,51.0,127.0
1702,1703,3,31,1979,17,DS,F,48.0,129.0
1703,1704,3,31,1979,9,DS,F,48.0,112.0
1704,1705,3,31,1979,9,DS,F,48.0,71.0
1707,1708,3,31,1979,13,DS,F,47.0,58.0
1709,1710,3,31,1979,11,DS,M,,
1712,1713,3,31,1979,13,DS,F,49.0,112.0
1713,1714,3,31,1979,4,DS,M,51.0,129.0
1725,1726,4,28,1979,12,DS,M,48.0,73.0
1726,1727,4,28,1979,12,DS,F,48.0,75.0
1727,1728,4,28,1979,12,DS,F,50.0,140.0
1731,1732,4,28,1979,22,DS,F,52.0,127.0
1732,1733,4,28,1979,1,DS,M,51.0,144.0
1734,1735,4,28,1979,1,DS,F,50.0,71.0
1735,1736,4,28,1979,22,DS,M,50.0,76.0
1736,1737,4,28,1979,9,DS,F,44.0,51.0
1737,1738,4,28,1979,8,DS,F,50.0,130.0
1738,1739,4,28,1979,17,DS,M,50.0,143.0
1739,1740,4,28,1979,9,DS,M,46.0,49.0
1740,1741,4,28,1979,9,DS,F,49.0,124.0
1741,1742,4,28,1979,9,DS,F,43.0,46.0
1743,1744,4,28,1979,20,DS,M,46.0,71.0
1744,1745,4,28,1979,17,DS,F,48.0,119.0
1746,1747,4,28,1979,20,DS,F,52.0,143.0
1747,1748,4,28,1979,9,DS,M,47.0,85.0
1748,1749,4,28,1979,9,DS,F,47.0,63.0
1758,1759,4,29,1979,14,DS,M,46.0,67.0
1760,1761,4,29,1979,5,DS,M,52.0,143.0
1763,1764,4,29,1979,13,DS,M,52.0,97.0
1765,1766,4,29,1979,14,DS,M,47.0,61.0
1769,1770,4,29,1979,18,DS,M,50.0,99.0
1771,1772,4,29,1979,13,DS,F,47.0,135.0
1772,1773,4,29,1979,4,DS,F,51.0,92.0
1773,1774,4,29,1979,5,DS,M,49.0,95.0
1780,1781,5,29,1979,9,DS,F,51.0,136.0
1782,1783,5,29,1979,12,DS,M,51.0,91.0
1785,1786,5,29,1979,22,DS,M,49.0,96.0
1786,1787,5,29,1979,17,DS,F,49.0,73.0
1790,1791,5,29,1979,17,DS,M,49.0,75.0
1791,1792,5,29,1979,9,DS,F,48.0,76.0
1792,1793,5,29,1979,22,DS,M,43.0,62.0
1793,1794,5,29,1979,9,DS,F,49.0,114.0
1794,1795,5,29,1979,17,DS,F,47.0,119.0
1796,1797,5,29,1979,9,DS,F,44.0,63.0
1798,1799,5,29,1979,17,DS,M,49.0,147.0
1799,1800,5,29,1979,9,DS,F,49.0,136.0
1800,1801,5,29,1979,17,DS,,,
1801,1802,5,29,1979,22,DS,F,47.0,60.0
1802,1803,5,29,1979,9,DS,M,48.0,71.0
1803,1804,5,29,1979,20,DS,M,50.0,63.0
1805,1806,5,29,1979,8,DS,F,50.0,135.0
1809,1810,5,29,1979,22,DS,F,45.0,47.0
1811,1812,5,29,1979,20,DS,M,47.0,66.0
1813,1814,5,29,1979,20,DS,F,52.0,147.0
1820,1821,5,30,1979,18,DS,F,49.0,128.0
1823,1824,5,30,1979,5,DS,F,52.0,113.0
1826,1827,5,30,1979,14,DS,,,88.0
1827,1828,5,30,1979,18,DS,M,50.0,114.0
1828,1829,5,30,1979,1,DS,F,50.0,101.0
1831,1832,5,30,1979,13,DS,F,47.0,112.0
1834,1835,5,30,1979,5,DS,M,51.0,105.0
1835,1836,5,30,1979,1,DS,M,51.0,140.0
1836,1837,5,30,1979,4,DS,F,50.0,107.0
1837,1838,5,30,1979,14,DS,F,51.0,123.0
1839,1840,5,30,1979,1,DS,M,51.0,132.0
1840,1841,5,30,1979,14,DS,M,49.0,93.0
1852,1853,7,3,1979,12,DS,M,51.0,105.0
1856,1857,7,3,1979,9,DS,F,48.0,116.0
1858,1859,7,3,1979,22,DS,M,50.0,120.0
1860,1861,7,3,1979,9,DS,F,46.0,96.0
1861,1862,7,3,1979,17,DS,M,52.0,143.0
1863,1864,7,3,1979,8,DS,F,49.0,128.0
1864,1865,7,3,1979,11,DS,M,50.0,91.0
1865,1866,7,3,1979,20,DS,F,,156.0
1866,1867,7,3,1979,9,DS,M,46.0,
1869,1870,7,3,1979,9,DS,M,46.0,86.0
1874,1875,7,3,1979,20,DS,M,46.0,43.0
