,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
16127,16128,6,3,1989,18,AH,,,
16174,16175,6,4,1989,15,AH,,,
16183,16184,6,4,1989,15,AH,,,
16229,16230,7,3,1989,7,AH,,,
16239,16240,7,3,1989,12,AH,,,
16241,16242,7,3,1989,7,AH,,,
16259,16260,7,3,1989,12,AH,,,
16262,16263,7,3,1989,23,AH,,,
16287,16288,7,4,1989,15,AH,,,
16293,16294,7,4,1989,8,AH,,,
16403,16404,7,30,1989,13,AH,,,
16480,16481,9,4,1989,14,AH,,,
16495,16496,10,7,1989,18,AH,,,
16563,16564,10,8,1989,15,AH,,,
16571,16572,10,8,1989,13,AH,,,
16677,16678,11,5,1989,14,AH,,,
16687,16688,11,5,1989,15,AH,,,
16900,16901,1,6,1990,12,AH,,,
17019,17020,1,29,1990,12,AH,,,
17025,17026,1,29,1990,20,AH,,,
17203,17204,2,25,1990,14,AH,,,
17372,17373,4,24,1990,18,AH,,,
17415,17416,4,25,1990,15,AH,,,
17487,17488,5,23,1990,18,AH,,,
17512,17513,5,24,1990,20,AH,,,
17531,17532,5,24,1990,17,AH,,,
17532,17533,5,24,1990,17,AH,,,
17534,17535,5,24,1990,17,AH,,,
17556,17557,5,25,1990,15,AH,,,
17576,17577,5,25,1990,6,AH,,,
17803,17804,8,17,1990,13,AH,,,
17812,17813,8,17,1990,15,AH,,,
17827,17828,9,22,1990,7,AH,,,
17835,17836,9,22,1990,7,AH,,,
17864,17865,9,25,1990,14,AH,,,
17896,17897,10,15,1990,12,AH,,,
17968,17969,10,17,1990,15,AH,,,
18001,18002,11,10,1990,23,AH,,,
18048,18049,11,11,1990,9,AH,,,
18198,18199,1,11,1991,21,AH,,,
18226,18227,1,11,1991,21,AH,,,
18375,18376,2,16,1991,12,AH,,,
18461,18462,3,13,1991,18,AH,,,
18617,18618,4,21,1991,1,AH,,,
18712,18713,5,14,1991,14,AH,,,
18738,18739,6,13,1991,24,AH,,,
18744,18745,6,13,1991,21,AH,,,
18750,18751,6,13,1991,21,AH,,,
18760,18761,6,13,1991,7,AH,,,
18883,18884,7,13,1991,13,AH,,,
18909,18910,8,7,1991,12,AH,,,
18928,18929,8,7,1991,7,AH,,,
18932,18933,8,7,1991,21,AH,,,
18963,18964,8,8,1991,4,AH,,,
19054,19055,9,10,1991,24,AH,,,
19284,19285,11,14,1991,11,AH,,,
19288,19289,11,14,1991,21,AH,,,
19385,19386,12,7,1991,19,AH,,,
19423,19424,12,7,1991,20,AH,,,
19488,19489,12,8,1991,15,AH,,,
19816,19817,3,7,1992,17,AH,,,
19833,19834,3,8,1992,14,AH,,,
19852,19853,3,8,1992,15,AH,,,
20022,20023,5,30,1992,21,AH,,,
20034,20035,5,30,1992,23,AH,,,
20056,20057,5,31,1992,15,AH,,,
20057,20058,5,31,1992,15,AH,,,
20103,20104,7,3,1992,7,AH,,,
20273,20274,8,29,1992,24,AH,,,
20279,20280,8,29,1992,20,AH,,,
20334,20335,9,26,1992,20,AH,,,
20347,20348,9,26,1992,19,AH,,,
20354,20355,9,26,1992,12,AH,,,
20421,20422,9,27,1992,9,AH,,,
20459,20460,10,18,1992,24,AH,,,
20460,20461,10,18,1992,23,AH,,,
20585,20586,1,24,1993,17,AH,,,
20596,20597,1,24,1993,23,AH,,,
20662,20663,2,26,1993,13,AH,,,
20875,20876,5,23,1993,15,AH,,,
20886,20887,5,23,1993,14,AH,,,
20902,20903,6,18,1993,17,AH,,,
20938,20939,6,19,1993,14,AH,,,
20944,20945,6,19,1993,14,AH,,,
20993,20994,7,14,1993,7,AH,,,
21007,21008,7,15,1993,14,AH,,,
21114,21115,9,16,1993,23,AH,,,
21162,21163,10,15,1993,7,AH,,,
21265,21266,11,14,1993,13,AH,,,
21273,21274,12,14,1993,24,AH,,,
21295,21296,12,14,1993,21,AH,,,
21329,21330,2,1,1994,7,AH,,,
21338,21339,2,1,1994,23,AH,,,
21370,21371,2,3,1994,14,AH,,,
21382,21383,2,20,1994,17,AH,,,
21426,21427,2,22,1994,13,AH,,,
21573,21574,5,18,1994,23,AH,,,
21577,21578,5,18,1994,23,AH,,,
21588,21589,5,19,1994,8,AH,,,
21599,21600,5,19,1994,8,AH,,,
21691,21692,7,9,1994,13,AH,,,
21757,21758,9,6,1994,7,AH,,,
21795,21796,9,7,1994,8,AH,,,
21803,21804,9,7,1994,15,AH,,,
21810,21811,10,12,1994,17,AH,,,
21823,21824,10,12,1994,17,AH,,,
21898,21899,11,1,1994,17,AH,,,
21905,21906,11,2,1994,6,AH,,,
21912,21913,11,2,1994,15,AH,,,
21982,21983,12,5,1994,9,AH,,,
22053,22054,2,4,1995,12,AH,,,
22058,22059,2,4,1995,12,AH,,,
22079,22080,2,5,1995,15,AH,,,
22082,22083,2,5,1995,15,AH,,,
22094,22095,2,5,1995,14,AH,,,
22098,22099,2,5,1995,15,AH,,,
22221,22222,4,2,1995,15,AH,,,
22257,22258,4,30,1995,8,AH,,,
22267,22268,4,30,1995,8,AH,,,
22274,22275,4,30,1995,15,AH,,,
22329,22330,6,8,1995,16,AH,M,,
22341,22342,6,8,1995,15,AH,,,
22344,22345,6,8,1995,16,AH,,,
22347,22348,6,8,1995,13,AH,,,
22350,22351,6,8,1995,15,AH,,,
22422,22423,6,28,1995,15,AH,,,
22507,22508,7,21,1995,5,AH,,,
22588,22589,8,27,1995,5,AH,,,
22599,22600,8,27,1995,8,AH,,,
22608,22609,8,27,1995,15,AH,,,
22643,22644,8,27,1995,6,AH,,,
22697,22698,9,23,1995,12,AH,,,
22703,22704,9,23,1995,19,AH,,,
22709,22710,9,23,1995,20,AH,,,
22735,22736,9,24,1995,8,AH,,,
22770,22771,9,24,1995,15,AH,,,
22884,22885,10,28,1995,20,AH,,,
22892,22893,10,28,1995,23,AH,,,
22939,22940,10,29,1995,15,AH,,,
23092,23093,12,3,1995,15,AH,,,
23094,23095,12,3,1995,15,AH,,,
23110,23111,12,3,1995,14,AH,,,
23112,23113,12,3,1995,13,AH,,,
23121,23122,12,21,1995,22,AH,,,
23164,23165,12,21,1995,17,AH,,,
23197,23198,12,22,1995,14,AH,,,
23273,23274,1,28,1996,13,AH,,,
23274,23275,1,28,1996,5,AH,,,
23296,23297,1,28,1996,4,AH,,,
23355,23356,2,24,1996,17,AH,,,
23516,23517,3,23,1996,17,AH,,,
23536,23537,3,23,1996,23,AH,,,
23581,23582,3,23,1996,24,AH,,,
23592,23593,3,23,1996,12,AH,,,
23612,23613,3,24,1996,9,AH,,,
23676,23677,4,14,1996,20,AH,,,
23713,23714,4,14,1996,7,AH,,,
23807,23808,4,15,1996,15,AH,,,
23826,23827,4,15,1996,15,AH,,,
23853,23854,4,15,1996,15,AH,,,
23860,23861,4,15,1996,16,AH,,,
23875,23876,4,15,1996,16,AH,,,
23905,23906,5,23,1996,21,AH,,,
23918,23919,5,23,1996,21,AH,,,
24050,24051,6,13,1996,21,AH,,,
24103,24104,6,14,1996,9,AH,,,
24193,24194,7,20,1996,23,AH,,,
24212,24213,7,20,1996,23,AH,,,
24336,24337,8,15,1996,6,AH,,,
24550,24551,10,12,1996,21,AH,,,
24619,24620,10,13,1996,15,AH,,,
24957,24958,2,8,1997,21,AH,,,
25020,25021,2,8,1997,12,AH,,,
25686,25687,5,10,1997,20,AH,,,
25725,25726,5,10,1997,20,AH,,,
25746,25747,5,10,1997,20,AH,,,
25758,25759,5,10,1997,20,AH,,,
25879,25880,5,11,1997,15,AH,,,
25891,25892,5,11,1997,15,AH,,,
26013,26014,6,9,1997,24,AH,,,
26055,26056,6,10,1997,7,AH,,,
26093,26094,6,10,1997,9,AH,,,
26105,26106,6,10,1997,17,AH,,,
26121,26122,6,10,1997,9,AH,,,
26127,26128,6,10,1997,9,AH,,,
26135,26136,6,10,1997,17,AH,,,
26182,26183,6,11,1997,15,AH,,,
26505,26506,7,9,1997,9,AH,,,
26637,26638,7,29,1997,22,AH,,,
26715,26716,7,30,1997,14,AH,,,
26720,26721,7,30,1997,14,AH,,,
26737,26738,7,30,1997,6,AH,,,
26750,26751,7,30,1997,3,AH,,,
26810,26811,9,27,1997,17,AH,,,
26835,26836,9,27,1997,20,AH,,,
26878,26879,9,28,1997,14,AH,,,
26993,26994,10,25,1997,24,AH,,,
26996,26997,10,25,1997,20,AH,,,
26997,26998,10,25,1997,21,AH,,,
27040,27041,10,25,1997,20,AH,,,
27073,27074,10,26,1997,14,AH,,,
27094,27095,10,26,1997,9,AH,,,
27143,27144,11,22,1997,7,AH,,,
27189,27190,11,22,1997,15,AH,,,
27192,27193,11,22,1997,21,AH,,,
27202,27203,11,22,1997,7,AH,,,
27265,27266,11,22,1997,20,AH,,,
27335,27336,12,28,1997,17,AH,,,
27461,27462,1,31,1998,17,AH,,,
27546,27547,3,1,1998,17,AH,,,
27570,27571,3,1,1998,17,AH,,,
27627,27628,3,2,1998,8,AH,,,
27645,27646,3,2,1998,9,AH,,,
27955,27956,5,29,1998,15,AH,,,
27958,27959,5,29,1998,8,AH,,,
27970,27971,5,29,1998,15,AH,,,
27997,27998,5,29,1998,11,AH,,,
28010,28011,5,29,1998,11,AH,,,
28013,28014,6,27,1998,22,AH,,,
28044,28045,6,27,1998,20,AH,,,
28046,28047,6,27,1998,19,AH,,,
28097,28098,6,28,1998,13,AH,,,
28101,28102,6,28,1998,13,AH,,,
28105,28106,6,28,1998,15,AH,,,
28113,28114,6,28,1998,14,AH,,,
28157,28158,6,28,1998,16,AH,,,
28332,28333,8,22,1998,7,AH,,,
28334,28335,8,22,1998,7,AH,,,
28547,28548,9,20,1998,1,AH,,,
28611,28612,9,20,1998,14,AH,,,
28631,28632,9,21,1998,15,AH,,,
28701,28702,10,24,1998,19,AH,,,
28712,28713,10,24,1998,21,AH,,,
28767,28768,10,25,1998,9,AH,,,
28774,28775,10,25,1998,11,AH,,,
28784,28785,10,25,1998,13,AH,,,
28787,28788,10,25,1998,15,AH,,,
28915,28916,11,22,1998,15,AH,,,
28952,28953,12,22,1998,17,AH,,,
29017,29018,12,23,1998,15,AH,,,
29018,29019,12,23,1998,15,AH,,,
29144,29145,1,17,1999,15,AH,,,
29202,29203,2,20,1999,17,AH,,,
29622,29623,5,15,1999,7,AH,,,
29766,29767,6,12,1999,23,AH,,35.0,
29786,29787,6,13,1999,11,AH,,,
29840,29841,9,12,1999,11,AH,,,
29843,29844,9,12,1999,8,AH,,,
29847,29848,9,12,1999,14,AH,,,
29851,29852,9,12,1999,15,AH,,,
29882,29883,10,9,1999,17,AH,,,
29886,29887,10,9,1999,17,AH,,,
29894,29895,10,9,1999,20,AH,,,
29991,29992,11,6,1999,7,AH,,,
30042,30043,11,7,1999,14,AH,,,
30188,30189,1,8,2000,18,AH,,,
30216,30217,1,8,2000,23,AH,,,
30217,30218,1,8,2000,7,AH,,,
30273,30274,1,10,2000,14,AH,,,
30274,30275,1,10,2000,14,AH,,,
30567,30568,3,5,2000,15,AH,,,
30894,30895,6,4,2000,16,AH,,,
30967,30968,7,1,2000,17,AH,,,
31030,31031,7,2,2000,9,AH,,,
31417,31418,9,30,2000,17,AH,,,
31488,31489,10,1,2000,14,AH,,31.0,
31688,31689,12,23,2000,9,AH,,,
31849,31850,3,4,2001,15,AH,,,
31867,31868,3,24,2001,24,AH,,,
31919,31920,3,25,2001,14,AH,,,
31954,31955,4,21,2001,24,AH,,,
31966,31967,4,21,2001,17,AH,,,
31974,31975,4,21,2001,20,AH,,,
32080,32081,5,26,2001,20,AH,,,
32085,32086,5,26,2001,7,AH,,,
32132,32133,5,27,2001,14,AH,,,
32145,32146,5,27,2001,15,AH,,,
32338,32339,7,22,2001,14,AH,,,
32339,32340,7,22,2001,14,AH,,,
32354,32355,7,22,2001,15,AH,,,
32406,32407,8,25,2001,19,AH,,,
32573,32574,8,26,2001,14,AH,,,
32778,32779,9,23,2001,14,AH,,,
32799,32800,9,23,2001,16,AH,,,
32860,32861,10,13,2001,17,AH,,,
32998,32999,10,14,2001,14,AH,,,
33004,33005,10,14,2001,15,AH,,,
33109,33110,11,17,2001,23,AH,,,
33202,33203,11,18,2001,14,AH,,,
33210,33211,11,18,2001,15,AH,,,
33442,33443,2,9,2002,12,AH,,,
33452,33453,2,9,2002,17,AH,,,
33543,33544,2,10,2002,14,AH,,,
33551,33552,2,10,2002,15,AH,,,
33552,33553,2,10,2002,15,AH,,,
33600,33601,3,13,2002,19,AH,,,
33633,33634,3,13,2002,20,AH,,,
33820,33821,4,16,2002,19,AH,,,
33902,33903,4,17,2002,15,AH,,,
34170,34171,5,16,2002,15,AH,,,
34172,34173,5,16,2002,15,AH,,,
34256,34257,6,15,2002,17,AH,,,
34269,34270,6,15,2002,20,AH,,,
34286,34287,6,15,2002,7,AH,,,
34376,34377,6,16,2002,13,AH,,,
34480,34481,7,13,2002,17,AH,,,
34663,34664,7,14,2002,16,AH,,,
34748,34749,9,10,2002,6,AH,,,
34929,34930,10,6,2002,15,AH,,,
35026,35027,11,9,2002,12,AH,,,
35168,35169,11,10,2002,14,AH,,,
35277,35278,12,7,2002,20,AH,,,
35322,35323,12,8,2002,11,AH,,,
35370,35371,12,8,2002,14,AH,,,
35457,35458,12,29,2002,20,AH,,,
35477,35478,12,29,2002,24,AH,,,
35544,35545,12,31,2002,15,AH,,,
35545,35546,12,31,2002,15,AH,,,
