,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
1082,1083,7,8,1978,3,NL,F,34.0,115.0
1086,1087,7,8,1978,3,NL,M,34.0,190.0
1118,1119,8,4,1978,12,NL,M,33.0,189.0
1130,1131,8,4,1978,20,NL,F,33.0,179.0
1145,1146,8,4,1978,17,NL,F,32.0,149.0
1163,1164,8,5,1978,2,NL,M,34.0,199.0
1167,1168,8,5,1978,15,NL,F,31.0,196.0
1196,1197,9,3,1978,12,NL,F,,158.0
1203,1204,9,3,1978,12,NL,M,,189.0
1219,1220,9,3,1978,20,NL,F,31.0,181.0
1249,1250,9,4,1978,3,NL,F,34.0,141.0
1260,1261,9,4,1978,2,NL,M,32.0,197.0
1284,1285,9,4,1978,14,NL,M,32.0,118.0
1318,1319,10,7,1978,12,NL,,,
1336,1337,10,7,1978,12,NL,,,
1344,1345,10,7,1978,20,NL,,,
1360,1361,10,8,1978,3,NL,,,
1373,1374,10,8,1978,2,NL,,,
1376,1377,10,8,1978,14,NL,,,
1452,1453,11,5,1978,2,NL,M,,218.0
1464,1465,11,5,1978,14,NL,M,32.0,153.0
1489,1490,12,2,1978,12,NL,M,32.0,223.0
1511,1512,12,2,1978,20,NL,F,31.0,181.0
1529,1530,12,3,1978,14,NL,M,,169.0
1728,1729,4,28,1979,12,NL,F,31.0,86.0
1730,1731,4,28,1979,12,NL,F,32.0,239.0
1755,1756,4,29,1979,2,NL,M,33.0,166.0
1762,1763,4,29,1979,18,NL,F,30.0,126.0
1775,1776,4,29,1979,4,NL,M,32.0,101.0
1781,1782,5,29,1979,12,NL,M,27.0,66.0
1783,1784,5,29,1979,12,NL,M,30.0,72.0
1797,1798,5,29,1979,12,NL,M,29.0,70.0
1806,1807,5,29,1979,20,NL,M,27.0,40.0
1817,1818,5,30,1979,2,NL,M,32.0,184.0
1862,1863,7,3,1979,20,NL,F,30.0,94.0
1881,1882,7,4,1979,2,NL,M,32.0,206.0
1913,1914,7,24,1979,20,NL,F,30.0,116.0
1927,1928,7,25,1979,14,NL,M,36.0,151.0
1965,1966,8,21,1979,20,NL,F,30.0,136.0
1981,1982,8,22,1979,12,NL,F,29.0,72.0
1992,1993,8,22,1979,17,NL,F,30.0,105.0
2024,2025,9,22,1979,20,NL,F,31.0,152.0
2077,2078,10,24,1979,12,NL,F,32.0,92.0
2080,2081,10,24,1979,12,NL,F,32.0,211.0
2101,2102,10,24,1979,17,NL,M,32.0,133.0
2106,2107,10,24,1979,20,NL,M,32.0,171.0
2132,2133,10,25,1979,2,NL,F,33.0,274.0
2173,2174,11,17,1979,14,NL,F,31.0,109.0
2183,2184,11,17,1979,2,NL,F,30.0,186.0
2190,2191,11,17,1979,17,NL,M,31.0,153.0
2210,2211,11,18,1979,11,NL,F,33.0,122.0
2215,2216,11,18,1979,13,NL,F,31.0,168.0
2230,2231,11,18,1979,19,NL,F,33.0,122.0
2246,2247,11,18,1979,12,NL,F,33.0,217.0
2304,2305,1,15,1980,12,NL,F,32.0,214.0
2310,2311,1,15,1980,12,NL,F,32.0,114.0
2328,2329,1,15,1980,17,NL,M,35.0,187.0
2345,2346,1,16,1980,5,NL,M,35.0,239.0
2349,2350,1,16,1980,6,NL,M,35.0,241.0
2361,2362,1,16,1980,17,NL,M,32.0,168.0
2394,2395,1,16,1980,14,NL,F,33.0,120.0
2405,2406,1,16,1980,2,NL,F,33.0,184.0
2497,2498,2,25,1980,24,NL,F,34.0,170.0
2521,2522,2,25,1980,14,NL,F,32.0,147.0
2557,2558,3,9,1980,12,NL,M,,74.0
2693,2694,3,9,1980,20,NL,M,,177.0
2727,2728,3,9,1980,2,NL,F,,
2731,2732,3,9,1980,20,NL,M,,212.0
2741,2742,3,9,1980,6,NL,,,243.0
2750,2751,3,21,1980,12,NL,M,,97.0
2903,2904,4,18,1980,18,NL,F,,110.0
2926,2927,5,17,1980,24,NL,M,,109.0
2931,2932,5,17,1980,1,NL,M,30.0,119.0
2951,2952,5,17,1980,20,NL,M,32.0,207.0
2991,2992,5,18,1980,14,NL,F,33.0,189.0
2993,2994,5,18,1980,18,NL,M,32.0,73.0
2998,2999,5,18,1980,14,NL,M,32.0,98.0
2999,3000,5,18,1980,2,NL,F,31.0,87.0
3000,3001,5,18,1980,18,NL,F,30.0,75.0
3001,3002,5,18,1980,2,NL,F,33.0,174.0
3031,3032,5,25,1980,5,NL,F,,135.0
3057,3058,6,22,1980,24,NL,F,34.0,187.0
3073,3074,6,22,1980,20,NL,M,32.0,209.0
3086,3087,6,23,1980,13,NL,M,35.0,241.0
3088,3089,6,23,1980,3,NL,F,32.0,150.0
3122,3123,7,21,1980,24,NL,F,29.0,75.0
3132,3133,7,21,1980,24,NL,F,34.0,191.0
3144,3145,7,21,1980,20,NL,M,32.0,207.0
3161,3162,7,22,1980,14,NL,F,33.0,80.0
3194,3195,8,13,1980,24,NL,F,31.0,108.0
3211,3212,8,13,1980,11,NL,M,31.0,83.0
3215,3216,8,14,1980,3,NL,F,33.0,154.0
3216,3217,8,14,1980,12,NL,F,33.0,173.0
3250,3251,9,7,1980,24,NL,F,33.0,139.0
3271,3272,9,7,1980,11,NL,M,31.0,143.0
3289,3290,9,7,1980,20,NL,M,,205.0
3299,3300,9,8,1980,12,NL,F,32.0,172.0
3342,3343,10,11,1980,1,NL,M,31.0,171.0
3350,3351,10,11,1980,20,NL,M,31.0,212.0
3373,3374,10,12,1980,12,NL,F,33.0,200.0
3411,3412,11,8,1980,24,NL,F,34.0,193.0
3425,3426,11,8,1980,13,NL,F,31.0,124.0
3428,3429,11,8,1980,1,NL,M,33.0,153.0
3439,3440,11,8,1980,20,NL,M,33.0,191.0
3510,3511,11,9,1980,12,NL,F,31.0,193.0
3551,3552,12,15,1980,24,NL,F,33.0,198.0
3556,3557,12,15,1980,1,NL,M,33.0,174.0
3648,3649,12,16,1980,13,NL,F,31.0,120.0
3649,3650,12,16,1980,12,NL,F,33.0,189.0
3668,3669,12,16,1980,18,NL,F,35.0,189.0
3678,3679,12,16,1980,11,NL,M,31.0,116.0
3690,3691,1,11,1981,13,NL,F,29.0,118.0
3692,3693,1,11,1981,24,NL,F,32.0,192.0
3746,3747,1,12,1981,4,NL,F,33.0,200.0
3776,3777,1,12,1981,1,NL,M,35.0,173.0
3784,3785,1,12,1981,12,NL,F,33.0,199.0
3813,3814,1,31,1981,12,NL,F,32.0,195.0
3815,3816,1,31,1981,13,NL,F,30.0,135.0
3838,3839,1,31,1981,20,NL,M,32.0,218.0
3886,3887,2,1,1981,1,NL,M,34.0,174.0
3934,3935,3,8,1981,20,NL,M,36.0,223.0
3996,3997,3,9,1981,1,NL,M,34.0,177.0
4053,4054,4,5,1981,12,NL,F,,231.0
4128,4129,4,5,1981,14,NL,M,29.0,55.0
4155,4156,4,5,1981,20,NL,M,,192.0
4301,4302,4,6,1981,18,NL,M,,220.0
4372,4373,5,3,1981,24,NL,F,33.0,251.0
4394,4395,5,3,1981,18,NL,F,32.0,56.0
4410,4411,5,3,1981,24,NL,F,33.0,208.0
4499,4500,6,4,1981,14,NL,M,32.0,87.0
4509,4510,6,4,1981,14,NL,M,34.0,91.0
4535,4536,6,4,1981,14,NL,F,31.0,85.0
4560,4561,6,5,1981,18,NL,F,32.0,105.0
4567,4568,6,5,1981,24,NL,M,33.0,136.0
4583,4584,6,5,1981,18,NL,M,32.0,123.0
4603,4604,7,7,1981,17,NL,F,31.0,126.0
4617,4618,7,7,1981,24,NL,M,34.0,137.0
4623,4624,7,7,1981,1,NL,M,32.0,125.0
4648,4649,7,8,1981,15,NL,M,,158.0
4666,4667,7,8,1981,2,NL,F,30.0,130.0
4675,4676,7,8,1981,18,NL,F,31.0,76.0
4691,4692,7,30,1981,15,NL,M,33.0,174.0
4712,4713,7,30,1981,4,NL,M,34.0,175.0
4755,4756,8,30,1981,24,NL,M,,193.0
4758,4759,8,30,1981,24,NL,F,33.0,162.0
4781,4782,8,30,1981,11,NL,F,32.0,172.0
4797,4798,8,31,1981,8,NL,M,31.0,173.0
4802,4803,8,31,1981,9,NL,M,31.0,156.0
4830,4831,9,29,1981,21,NL,F,32.0,165.0
4836,4837,9,30,1981,5,NL,F,32.0,185.0
4837,4838,9,30,1981,11,NL,M,31.0,155.0
4845,4846,9,30,1981,11,NL,F,32.0,160.0
4858,4859,10,1,1981,2,NL,M,34.0,208.0
4875,4876,10,24,1981,12,NL,M,34.0,235.0
4901,4902,10,24,1981,21,NL,F,34.0,165.0
4913,4914,10,25,1981,11,NL,M,34.0,162.0
4922,4923,10,25,1981,11,NL,F,33.0,157.0
4934,4935,10,25,1981,13,NL,M,35.0,177.0
4939,4940,10,26,1981,3,NL,M,34.0,195.0
4948,4949,10,26,1981,1,NL,M,34.0,187.0
4961,4962,11,22,1981,12,NL,F,,264.0
4973,4974,11,22,1981,11,NL,M,,186.0
4985,4986,11,22,1981,11,NL,F,33.0,169.0
4989,4990,11,22,1981,20,NL,M,33.0,220.0
5023,5024,11,23,1981,5,NL,F,33.0,186.0
5035,5036,11,23,1981,3,NL,F,,157.0
5040,5041,11,23,1981,1,NL,M,33.0,194.0
5047,5048,11,23,1981,2,NL,M,34.0,192.0
5068,5069,11,23,1981,13,NL,M,,
5103,5104,12,30,1981,18,NL,F,35.0,212.0
5115,5116,12,31,1981,12,NL,M,31.0,83.0
5116,5117,12,31,1981,24,NL,F,33.0,134.0
5126,5127,12,31,1981,24,NL,M,34.0,157.0
5133,5134,12,31,1981,11,NL,M,33.0,180.0
5160,5161,1,1,1982,5,NL,F,33.0,193.0
5162,5163,1,1,1982,3,NL,F,34.0,163.0
5179,5180,1,1,1982,2,NL,M,,206.0
5194,5195,1,1,1982,6,NL,M,35.0,152.0
5200,5201,1,24,1982,12,NL,F,32.0,220.0
5217,5218,1,24,1982,11,NL,M,34.0,168.0
5240,5241,1,24,1982,11,NL,F,33.0,
5265,5266,1,24,1982,18,NL,F,32.0,195.0
5275,5276,1,25,1982,5,NL,F,32.0,194.0
5298,5299,1,25,1982,2,NL,F,32.0,165.0
5337,5338,2,22,1982,12,NL,F,32.0,226.0
5343,5344,2,22,1982,18,NL,M,32.0,100.0
5348,5349,2,22,1982,24,NL,M,33.0,226.0
5372,5373,2,22,1982,18,NL,F,31.0,88.0
5388,5389,2,23,1982,3,NL,F,33.0,145.0
5399,5400,2,23,1982,5,NL,F,32.0,248.0
5400,5401,2,23,1982,11,NL,M,34.0,198.0
5402,5403,2,23,1982,3,NL,M,35.0,211.0
5457,5458,2,23,1982,5,NL,M,34.0,235.0
5484,5485,2,24,1982,2,NL,M,34.0,202.0
5516,5517,3,29,1982,20,NL,F,32.0,164.0
5551,5552,3,29,1982,11,NL,M,34.0,212.0
5557,5558,3,29,1982,2,NL,M,33.0,211.0
5582,5583,3,29,1982,2,NL,M,31.0,120.0
5606,5607,3,30,1982,5,NL,F,32.0,190.0
5611,5612,3,30,1982,3,NL,F,31.0,103.0
5631,5632,3,30,1982,1,NL,F,31.0,109.0
5701,5702,4,28,1982,12,NL,F,33.0,217.0
5739,5740,4,28,1982,17,NL,F,32.0,146.0
5767,5768,4,29,1982,5,NL,F,29.0,106.0
5770,5771,4,29,1982,5,NL,F,32.0,203.0
5782,5783,4,29,1982,3,NL,M,33.0,114.0
5796,5797,4,29,1982,15,NL,M,31.0,129.0
5835,5836,5,21,1982,24,NL,F,33.0,183.0
5836,5837,5,21,1982,12,NL,M,32.0,102.0
5837,5838,5,21,1982,24,NL,M,32.0,127.0
5845,5846,5,21,1982,12,NL,M,34.0,252.0
5870,5871,5,21,1982,17,NL,F,32.0,152.0
5884,5885,5,21,1982,18,NL,M,33.0,164.0
5899,5900,5,21,1982,13,NL,F,32.0,140.0
5919,5920,5,22,1982,15,NL,M,33.0,164.0
5921,5922,5,22,1982,5,NL,F,33.0,210.0
5929,5930,5,22,1982,5,NL,F,33.0,205.0
5937,5938,5,22,1982,3,NL,M,35.0,136.0
5965,5966,5,22,1982,2,NL,F,32.0,40.0
5980,5981,6,28,1982,3,NL,M,35.0,173.0
5994,5995,6,28,1982,10,NL,M,,237.0
5998,5999,6,28,1982,15,NL,M,,183.0
6008,6009,6,28,1982,14,NL,,,83.0
6019,6020,6,28,1982,2,NL,M,33.0,222.0
6021,6022,6,28,1982,1,NL,F,33.0,143.0
6022,6023,6,28,1982,2,NL,F,30.0,100.0
6035,6036,6,28,1982,2,NL,F,33.0,120.0
6043,6044,6,28,1982,15,NL,F,,112.0
6056,6057,6,29,1982,24,NL,F,,181.0
6058,6059,6,29,1982,13,NL,F,31.0,124.0
6104,6105,6,29,1982,20,NL,F,,95.0
6109,6110,6,29,1982,16,NL,F,,99.0
6112,6113,6,29,1982,18,NL,M,,182.0
6117,6118,6,29,1982,17,NL,F,,146.0
6166,6167,7,25,1982,2,NL,M,,219.0
6170,6171,7,25,1982,5,NL,F,,195.0
6186,6187,7,25,1982,1,NL,F,,145.0
6201,6202,7,25,1982,9,NL,M,,
6219,6220,7,26,1982,13,NL,F,,139.0
6224,6225,7,26,1982,13,NL,M,,60.0
6236,6237,7,26,1982,24,NL,M,,204.0
6239,6240,7,26,1982,24,NL,M,,223.0
6240,6241,7,26,1982,24,NL,F,,184.0
6263,6264,7,26,1982,18,NL,M,,181.0
6269,6270,7,26,1982,17,NL,F,,139.0
6279,6280,7,26,1982,24,NL,F,,150.0
6280,6281,7,26,1982,17,NL,F,,114.0
6282,6283,7,26,1982,11,NL,F,,123.0
6290,6291,7,27,1982,16,NL,F,,109.0
6295,6296,7,27,1982,20,NL,F,,99.0
6310,6311,7,27,1982,16,NL,F,,108.0
6313,6314,7,27,1982,20,NL,F,,120.0
6314,6315,7,27,1982,20,NL,F,,184.0
6354,6355,8,15,1982,24,NL,,,136.0
6382,6383,8,15,1982,20,NL,F,31.0,116.0
6386,6387,8,15,1982,20,NL,M,32.0,146.0
6396,6397,8,15,1982,17,NL,F,31.0,142.0
6423,6424,8,15,1982,20,NL,F,31.0,172.0
6435,6436,8,16,1982,5,NL,,,202.0
6475,6476,8,16,1982,15,NL,M,33.0,178.0
6478,6479,8,16,1982,2,NL,F,31.0,112.0
6487,6488,8,16,1982,15,NL,F,30.0,137.0
6489,6490,8,16,1982,9,NL,M,32.0,117.0
6499,6500,8,16,1982,2,NL,F,33.0,152.0
6508,6509,8,16,1982,13,NL,F,31.0,
6514,6515,9,18,1982,9,NL,M,33.0,159.0
6542,6543,9,18,1982,5,NL,F,32.0,213.0
6554,6555,9,18,1982,11,NL,F,32.0,189.0
6632,6633,9,19,1982,17,NL,F,32.0,150.0
6639,6640,9,19,1982,20,NL,F,33.0,184.0
6663,6664,10,23,1982,5,NL,F,32.0,205.0
6684,6685,10,23,1982,12,NL,F,33.0,219.0
6737,6738,10,23,1982,12,NL,M,31.0,97.0
6755,6756,10,23,1982,15,NL,M,34.0,185.0
6880,6881,10,24,1982,20,NL,F,33.0,147.0
6896,6897,10,24,1982,18,NL,,,
6961,6962,11,21,1982,13,NL,M,34.0,160.0
7018,7019,11,21,1982,17,NL,F,31.0,143.0
7023,7024,11,21,1982,20,NL,F,32.0,143.0
7029,7030,11,21,1982,24,NL,F,30.0,162.0
7051,7052,11,22,1982,12,NL,F,32.0,118.0
7054,7055,11,22,1982,12,NL,F,32.0,235.0
7056,7057,11,22,1982,3,NL,M,33.0,200.0
7058,7059,11,22,1982,5,NL,F,30.0,176.0
7076,7077,11,22,1982,11,NL,,,
7144,7145,1,12,1983,12,NL,M,32.0,239.0
7148,7149,1,12,1983,11,NL,F,32.0,208.0
7199,7200,1,12,1983,17,NL,F,29.0,145.0
7355,7356,2,26,1983,18,NL,M,33.0,235.0
7643,7644,4,16,1983,12,NL,M,32.0,94.0
7648,7649,4,16,1983,17,NL,F,28.0,44.0
7688,7689,4,16,1983,14,NL,F,32.0,125.0
7848,7849,5,14,1983,20,NL,F,31.0,151.0
7850,7851,5,14,1983,14,NL,F,32.0,142.0
7856,7857,5,14,1983,24,NL,F,32.0,100.0
7895,7896,5,15,1983,3,NL,F,33.0,110.0
7901,7902,5,15,1983,6,NL,F,31.0,116.0
7936,7937,6,17,1983,20,NL,F,31.0,
7948,7949,6,17,1983,20,NL,M,30.0,30.0
7954,7955,6,17,1983,22,NL,F,30.0,88.0
7958,7959,6,17,1983,18,NL,F,32.0,162.0
7966,7967,6,17,1983,20,NL,F,32.0,150.0
7989,7990,6,17,1983,17,NL,M,32.0,180.0
8001,8002,6,18,1983,3,NL,F,32.0,150.0
8021,8022,6,18,1983,2,NL,F,30.0,126.0
8032,8033,6,18,1983,15,NL,F,29.0,117.0
8061,8062,7,16,1983,18,NL,F,33.0,172.0
8062,8063,7,16,1983,20,NL,F,31.0,118.0
8074,8075,7,16,1983,14,NL,M,32.0,98.0
8079,8080,7,16,1983,24,NL,F,32.0,118.0
8103,8104,7,16,1983,22,NL,F,31.0,110.0
8108,8109,7,16,1983,12,NL,M,34.0,168.0
8110,8111,7,16,1983,17,NL,M,34.0,216.0
8128,8129,7,17,1983,1,NL,F,31.0,135.0
8140,8141,7,17,1983,9,NL,M,33.0,132.0
8143,8144,7,17,1983,15,NL,F,31.0,134.0
8159,8160,8,15,1983,24,NL,F,33.0,148.0
8161,8162,8,15,1983,12,NL,F,32.0,128.0
8164,8165,8,15,1983,20,NL,F,30.0,124.0
8173,8174,8,15,1983,20,NL,F,32.0,157.0
8191,8192,8,15,1983,14,NL,M,32.0,113.0
8202,8203,8,15,1983,18,NL,,,
8206,8207,8,15,1983,22,NL,F,32.0,
8207,8208,8,15,1983,13,NL,F,32.0,171.0
8213,8214,8,15,1983,24,NL,F,,208.0
8214,8215,8,15,1983,12,NL,M,34.0,187.0
8232,8233,8,16,1983,6,NL,F,33.0,120.0
8247,8248,8,16,1983,11,NL,M,33.0,185.0
8262,8263,8,16,1983,2,NL,F,32.0,147.0
8264,8265,8,16,1983,15,NL,F,30.0,145.0
8271,8272,9,10,1983,13,NL,F,32.0,141.0
8276,8277,9,10,1983,12,NL,F,32.0,158.0
8278,8279,9,10,1983,24,NL,F,32.0,148.0
8284,8285,9,10,1983,16,NL,F,32.0,152.0
8286,8287,9,10,1983,20,NL,F,32.0,146.0
8287,8288,9,10,1983,19,NL,F,31.0,139.0
8291,8292,9,10,1983,13,NL,F,33.0,156.0
8294,8295,9,10,1983,18,NL,M,36.0,248.0
8316,8317,9,10,1983,20,NL,F,34.0,168.0
8322,8323,9,10,1983,17,NL,F,32.0,180.0
8323,8324,9,10,1983,17,NL,F,32.0,71.0
8325,8326,9,10,1983,14,NL,M,34.0,151.0
8335,8336,9,10,1983,20,NL,F,33.0,177.0
8356,8357,9,11,1983,4,NL,F,32.0,196.0
8363,8364,9,11,1983,15,NL,F,31.0,146.0
8375,8376,9,11,1983,6,NL,F,32.0,139.0
8377,8378,9,11,1983,1,NL,M,34.0,205.0
8386,8387,9,11,1983,2,NL,F,32.0,138.0
8393,8394,9,11,1983,2,NL,F,32.0,161.0
8397,8398,9,11,1983,9,NL,,,141.0
8406,8407,9,11,1983,2,NL,M,33.0,148.0
8409,8410,9,11,1983,11,NL,M,34.0,175.0
8423,8424,10,15,1983,13,NL,F,33.0,164.0
8426,8427,10,15,1983,18,NL,M,34.0,256.0
8442,8443,10,15,1983,22,NL,,,
8455,8456,10,15,1983,15,NL,M,34.0,233.0
8469,8470,10,15,1983,21,NL,F,31.0,131.0
8479,8480,10,16,1983,3,NL,M,34.0,226.0
8483,8484,10,16,1983,5,NL,M,33.0,184.0
8486,8487,10,16,1983,1,NL,M,32.0,207.0
8496,8497,10,16,1983,12,NL,F,31.0,165.0
8501,8502,10,16,1983,24,NL,F,32.0,188.0
8513,8514,10,16,1983,2,NL,F,32.0,151.0
8515,8516,10,16,1983,6,NL,F,32.0,158.0
8542,8543,10,16,1983,2,NL,F,31.0,175.0
8553,8554,10,16,1983,24,NL,F,31.0,161.0
8560,8561,11,12,1983,13,NL,F,32.0,169.0
8563,8564,11,12,1983,24,NL,F,32.0,195.0
8620,8621,11,12,1983,24,NL,M,34.0,199.0
8623,8624,11,12,1983,24,NL,F,32.0,178.0
8635,8636,11,13,1983,1,NL,M,33.0,218.0
8651,8652,11,13,1983,11,NL,M,32.0,171.0
8656,8657,11,13,1983,2,NL,F,32.0,158.0
8667,8668,11,13,1983,15,NL,F,32.0,148.0
8674,8675,11,13,1983,2,NL,F,32.0,164.0
8698,8699,12,8,1983,12,NL,F,33.0,170.0
8731,8732,12,8,1983,17,NL,F,31.0,176.0
8738,8739,12,8,1983,21,NL,F,32.0,144.0
8741,8742,12,8,1983,20,NL,F,32.0,172.0
8754,8755,12,9,1983,2,NL,F,32.0,150.0
8767,8768,12,9,1983,11,NL,M,32.0,162.0
8777,8778,12,9,1983,15,NL,F,33.0,148.0
8782,8783,12,9,1983,6,NL,F,34.0,178.0
8856,8857,2,5,1984,3,NL,F,34.0,164.0
8868,8869,2,5,1984,15,NL,M,33.0,259.0
8869,8870,2,5,1984,3,NL,M,36.0,241.0
8962,8963,3,13,1984,1,NL,M,32.0,182.0
8980,8981,4,9,1984,24,NL,F,31.0,122.0
8991,8992,4,9,1984,24,NL,F,33.0,205.0
8998,8999,4,9,1984,18,NL,M,26.0,58.0
9007,9008,4,9,1984,14,NL,F,31.0,95.0
9026,9027,4,10,1984,15,NL,M,33.0,217.0
9030,9031,4,10,1984,3,NL,M,34.0,250.0
9047,9048,4,10,1984,2,NL,F,32.0,157.0
9069,9070,5,12,1984,12,NL,F,32.0,104.0
9093,9094,5,12,1984,18,NL,M,32.0,120.0
9121,9122,5,13,1984,3,NL,M,33.0,220.0
9131,9132,5,13,1984,2,NL,M,32.0,125.0
9200,9201,5,27,1984,24,NL,F,33.0,195.0
9205,9206,5,27,1984,12,NL,F,32.0,129.0
9219,9220,5,27,1984,18,NL,M,32.0,130.0
9220,9221,5,27,1984,20,NL,F,32.0,94.0
9227,9228,5,27,1984,17,NL,F,31.0,98.0
9253,9254,5,28,1984,15,NL,F,33.0,142.0
9254,9255,5,28,1984,15,NL,M,35.0,224.0
9264,9265,5,28,1984,1,NL,F,32.0,134.0
9269,9270,5,28,1984,2,NL,M,33.0,125.0
9281,9282,5,28,1984,11,NL,M,32.0,
9297,9298,7,3,1984,12,NL,M,32.0,126.0
9304,9305,7,3,1984,20,NL,F,33.0,116.0
9307,9308,7,3,1984,14,NL,M,34.0,216.0
9343,9344,7,4,1984,15,NL,F,32.0,135.0
9344,9345,7,4,1984,11,NL,F,30.0,118.0
9348,9349,7,4,1984,2,NL,M,35.0,130.0
9359,9360,7,4,1984,15,NL,F,28.0,50.0
9376,9377,7,31,1984,24,NL,F,34.0,198.0
9380,9381,7,31,1984,12,NL,M,31.0,132.0
9389,9390,7,31,1984,18,NL,F,32.0,105.0
9392,9393,7,31,1984,14,NL,M,33.0,139.0
9397,9398,7,31,1984,23,NL,M,31.0,123.0
9401,9402,7,31,1984,20,NL,F,34.0,118.0
9403,9404,7,31,1984,24,NL,F,32.0,107.0
9406,9407,7,31,1984,17,NL,M,30.0,93.0
9407,9408,7,31,1984,6,NL,F,33.0,166.0
9419,9420,8,1,1984,11,NL,F,32.0,140.0
9427,9428,8,1,1984,3,NL,M,34.0,206.0
9441,9442,8,1,1984,15,NL,F,32.0,135.0
9447,9448,8,1,1984,5,NL,F,31.0,160.0
9458,9459,8,25,1984,24,NL,F,33.0,195.0
9461,9462,8,25,1984,20,NL,M,33.0,143.0
9462,9463,8,25,1984,12,NL,F,31.0,135.0
9474,9475,8,25,1984,18,NL,M,29.0,109.0
9476,9477,8,25,1984,17,NL,M,31.0,108.0
9496,9497,8,26,1984,3,NL,M,33.0,211.0
9500,9501,8,26,1984,11,NL,F,32.0,131.0
9505,9506,8,26,1984,15,NL,M,34.0,216.0
9511,9512,8,26,1984,2,NL,F,31.0,151.0
9518,9519,9,29,1984,24,NL,M,33.0,186.0
9520,9521,9,29,1984,12,NL,F,33.0,146.0
9539,9540,9,29,1984,20,NL,M,33.0,147.0
9547,9548,9,29,1984,18,NL,M,31.0,127.0
9557,9558,9,29,1984,17,NL,M,33.0,140.0
9572,9573,9,30,1984,3,NL,M,35.0,222.0
9604,9605,9,30,1984,2,NL,F,32.0,173.0
9645,9646,10,20,1984,17,NL,M,32.0,152.0
9654,9655,10,20,1984,18,NL,M,30.0,135.0
9702,9703,10,21,1984,2,NL,M,30.0,126.0
9990,9991,2,17,1985,3,NL,F,31.0,141.0
10084,10085,3,17,1985,3,NL,F,31.0,153.0
10172,10173,4,20,1985,24,NL,M,30.0,138.0
10281,10282,4,21,1985,3,NL,M,33.0,103.0
10373,10374,5,23,1985,24,NL,F,31.0,116.0
10381,10382,5,23,1985,24,NL,M,32.0,190.0
10401,10402,5,23,1985,18,NL,M,31.0,136.0
10453,10454,6,15,1985,12,NL,M,32.0,166.0
10464,10465,6,15,1985,12,NL,M,33.0,183.0
10536,10537,7,23,1985,20,NL,F,29.0,111.0
10537,10538,7,23,1985,17,NL,M,33.0,123.0
10571,10572,7,23,1985,17,NL,F,32.0,177.0
10573,10574,7,23,1985,12,NL,,70.0,
10588,10589,7,24,1985,13,NL,M,32.0,125.0
10605,10606,7,24,1985,2,NL,F,30.0,91.0
10616,10617,7,24,1985,2,NL,M,32.0,186.0
10626,10627,7,24,1985,2,NL,F,32.0,174.0
10628,10629,7,24,1985,9,NL,M,32.0,124.0
