,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
8981,8982,4,9,1984,13,SS,,,
9235,9236,5,27,1984,13,SS,,,
9287,9288,7,3,1984,22,SS,,,
9288,9289,7,3,1984,12,SS,,,
9300,9301,7,3,1984,12,SS,,,
9318,9319,7,3,1984,17,SS,,,
9375,9376,7,31,1984,14,SS,,,
9423,9424,8,1,1984,2,SS,,,
9435,9436,8,1,1984,8,SS,,,
9436,9437,8,1,1984,3,SS,,,
9443,9444,8,1,1984,4,SS,,,
9570,9571,9,30,1984,2,SS,,,
9580,9581,9,30,1984,1,SS,,,
9598,9599,9,30,1984,11,SS,,,
10077,10078,3,16,1985,24,SS,,,
10155,10156,4,20,1985,14,SS,,,
10230,10231,4,20,1985,6,SS,,,
10235,10236,4,20,1985,24,SS,,,
10376,10377,5,23,1985,6,SS,,,
10413,10414,5,24,1985,4,SS,,,
10417,10418,5,24,1985,2,SS,,,
10426,10427,5,24,1985,7,SS,,,
10610,10611,7,24,1985,1,SS,,,
10669,10670,8,19,1985,16,SS,,,
10771,10772,9,21,1985,6,SS,,,
10934,10935,10,13,1985,8,SS,,,
10978,10979,11,16,1985,21,SS,,,
11005,11006,11,16,1985,12,SS,,,
11265,11266,3,8,1986,14,SS,,,
11332,11333,3,9,1986,13,SS,,,
11358,11359,4,12,1986,16,SS,,,
11638,11639,7,3,1986,20,SS,,,
11654,11655,7,3,1986,6,SS,,,
11668,11669,7,3,1986,24,SS,,,
11829,11830,9,6,1986,14,SS,,,
11860,11861,9,7,1986,1,SS,,,
11862,11863,9,7,1986,3,SS,,,
11890,11891,10,4,1986,18,SS,,,
11899,11900,10,4,1986,17,SS,,,
11904,11905,10,4,1986,12,SS,,,
12480,12481,4,4,1987,14,SS,,,
12562,12563,4,6,1987,11,SS,,,
12597,12598,4,6,1987,10,SS,,,
12638,12639,4,25,1987,12,SS,,,
12654,12655,4,25,1987,24,SS,,,
12695,12696,4,26,1987,4,SS,,,
12851,12852,5,28,1987,10,SS,,,
12941,12942,6,30,1987,20,SS,,,
12974,12975,7,1,1987,11,SS,,,
13021,13022,7,1,1987,9,SS,,,
13038,13039,7,25,1987,17,SS,,,
13128,13129,7,26,1987,13,SS,,,
13140,13141,7,26,1987,4,SS,,,
13184,13185,7,26,1987,13,SS,,,
13199,13200,8,25,1987,17,SS,,,
13255,13256,8,26,1987,13,SS,,,
13285,13286,8,26,1987,8,SS,,,
13330,13331,8,26,1987,13,SS,,,
13333,13334,8,26,1987,4,SS,,,
13444,13445,9,27,1987,1,SS,,,
14185,14186,2,22,1988,4,SS,,,
14288,14289,3,21,1988,4,SS,,,
14294,14295,3,21,1988,4,SS,,,
14301,14302,3,21,1988,11,SS,,,
14369,14370,4,18,1988,16,SS,,,
14419,14420,4,19,1988,3,SS,,,
14428,14429,4,19,1988,6,SS,,,
14488,14489,5,15,1988,8,SS,,,
14590,14591,6,12,1988,4,SS,,,
14598,14599,6,12,1988,5,SS,,,
14804,14805,8,10,1988,13,SS,,,
14858,14859,9,11,1988,6,SS,,,
14889,14890,9,12,1988,3,SS,,,
14891,14892,9,12,1988,3,SS,,,
14896,14897,9,12,1988,3,SS,,,
14920,14921,9,12,1988,9,SS,,,
14921,14922,9,12,1988,5,SS,,,
14929,14930,9,12,1988,3,SS,,,
14982,14983,10,9,1988,9,SS,,,
14994,14995,10,9,1988,5,SS,,,
15816,15817,3,14,1989,9,SS,,,
15821,15822,3,14,1989,3,SS,,,
15863,15864,4,1,1989,1,SS,,,
16060,16061,5,11,1989,9,SS,,,
16159,16160,6,4,1989,4,SS,,,
16162,16163,6,4,1989,2,SS,,,
16187,16188,6,4,1989,9,SS,,,
16217,16218,7,3,1989,1,SS,,,
16226,16227,7,3,1989,17,SS,,,
16248,16249,7,3,1989,1,SS,,,
16256,16257,7,3,1989,1,SS,,,
16261,16262,7,3,1989,24,SS,,,
16295,16296,7,4,1989,9,SS,,,
16298,16299,7,4,1989,3,SS,,,
16314,16315,7,4,1989,9,SS,,,
16385,16386,7,30,1989,14,SS,,,
16437,16438,9,3,1989,17,SS,,,
16529,16530,10,7,1989,2,SS,,,
17382,17383,4,24,1990,1,SS,,,
17428,17429,4,26,1990,9,SS,,,
17437,17438,4,26,1990,5,SS,,,
17553,17554,5,25,1990,6,SS,,,
17848,17849,9,25,1990,8,SS,,,
18318,18319,2,16,1991,12,SS,,,
19138,19139,10,10,1991,1,SS,,,
19927,19928,4,5,1992,9,SS,M,,
20121,20122,7,4,1992,13,SS,,,
20285,20286,8,30,1992,13,SS,,,
20295,20296,8,30,1992,5,SS,,,
20311,20312,8,30,1992,13,SS,,,
20393,20394,9,27,1992,9,SS,,,
20398,20399,9,27,1992,11,SS,,,
21148,21149,9,17,1993,15,SS,,,
21542,21543,4,11,1994,8,SS,,,
21637,21638,6,15,1994,5,SS,,,
21639,21640,6,15,1994,5,SS,,,
21684,21685,7,9,1994,4,SS,,,
21686,21687,7,9,1994,10,SS,,,
21689,21690,7,9,1994,8,SS,,,
21799,21800,9,7,1994,9,SS,,,
22147,22148,3,5,1995,5,SS,,,
22292,22293,4,30,1995,9,SS,,,
22398,22399,6,28,1995,8,SS,,,
22481,22482,7,21,1995,6,SS,,,
22646,22647,8,27,1995,8,SS,,,
22669,22670,9,23,1995,22,SS,,,
22811,22812,9,24,1995,9,SS,,,
23737,23738,4,15,1996,3,SS,,,
23739,23740,4,15,1996,14,SS,,,
23764,23765,4,15,1996,8,SS,,,
23850,23851,4,15,1996,14,SS,,,
23862,23863,4,15,1996,8,SS,,,
23961,23962,5,24,1996,14,SS,,,
23976,23977,5,24,1996,5,SS,,,
23981,23982,5,24,1996,14,SS,,,
24094,24095,6,14,1996,4,SS,,,
24108,24109,6,14,1996,6,SS,,,
24124,24125,6,14,1996,8,SS,,,
24132,24133,6,14,1996,11,SS,,,
24133,24134,6,14,1996,9,SS,,,
24151,24152,6,14,1996,13,SS,,,
24285,24286,8,14,1996,12,SS,,,
24763,24764,11,17,1996,3,SS,,,
25346,25347,3,16,1997,6,SS,,,
25397,25398,3,16,1997,3,SS,,,
25904,25905,5,11,1997,4,SS,,,
25957,25958,6,9,1997,4,SS,,,
26311,26312,7,9,1997,6,SS,,,
26333,26334,7,9,1997,4,SS,,,
26388,26389,7,9,1997,6,SS,,,
26446,26447,7,9,1997,3,SS,,,
26465,26466,7,9,1997,4,SS,,,
26664,26665,7,30,1997,11,SS,,,
26678,26679,7,30,1997,9,SS,,,
26766,26767,7,30,1997,3,SS,,,
27603,27604,3,2,1998,6,SS,,,
27604,27605,3,2,1998,9,SS,,,
27635,27636,3,2,1998,11,SS,,,
27935,27936,5,29,1998,4,SS,,,
28087,28088,6,27,1998,21,SS,,,
28163,28164,6,28,1998,16,SS,,,
28391,28392,8,22,1998,21,SS,,,
28410,28411,8,23,1998,3,SS,,,
28514,28515,9,19,1998,21,SS,,,
28522,28523,9,19,1998,21,SS,,,
28532,28533,9,19,1998,22,SS,,,
28537,28538,9,20,1998,1,SS,,,
28607,28608,9,20,1998,13,SS,,,
28713,28714,10,24,1998,21,SS,,,
28791,28792,10,25,1998,16,SS,,,
29339,29340,3,14,1999,17,SS,,,
29597,29598,5,15,1999,17,SS,,,
29608,29609,5,15,1999,21,SS,,,
29646,29647,5,16,1999,11,SS,,,
29661,29662,5,16,1999,8,SS,,,
29743,29744,6,12,1999,17,SS,,,
29885,29886,10,9,1999,17,SS,,,
30194,30195,1,8,2000,18,SS,,,
30886,30887,6,4,2000,15,SS,,,
31035,31036,7,2,2000,9,SS,,,
31292,31293,8,26,2000,4,SS,,,
32090,32091,5,27,2001,4,SS,,,
32107,32108,5,27,2001,11,SS,,,
32405,32406,8,25,2001,19,SS,,,
32876,32877,10,13,2001,21,SS,,,
32959,32960,10,14,2001,9,SS,,,
33612,33613,3,13,2002,17,SS,,,
33718,33719,3,14,2002,14,SS,,,
33825,33826,4,16,2002,22,SS,,,
33884,33885,4,17,2002,9,SS,,,
33991,33992,5,15,2002,19,SS,,,
34106,34107,5,16,2002,11,SS,,,
34112,34113,5,16,2002,11,SS,,,
34783,34784,10,5,2002,17,SS,,,
35137,35138,11,10,2002,9,SS,,,
