,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
15567,15568,2,5,1989,3,SH,F,28.0,80.0
15632,15633,2,5,1989,11,SH,M,28.0,78.0
15708,15709,3,12,1989,12,SH,M,31.0,81.0
15728,15729,3,13,1989,11,SH,M,28.0,90.0
15747,15748,3,13,1989,21,SH,F,31.0,84.0
15759,15760,3,13,1989,5,SH,M,31.0,89.0
15772,15773,3,13,1989,17,SH,F,31.0,75.0
15786,15787,3,14,1989,3,SH,F,31.0,105.0
15789,15790,3,14,1989,3,SH,F,31.0,90.0
15833,15834,3,14,1989,3,SH,M,31.0,88.0
15838,15839,4,1,1989,3,SH,F,31.0,101.0
15846,15847,4,1,1989,12,SH,M,29.0,82.0
15855,15856,4,1,1989,5,SH,F,32.0,93.0
15911,15912,4,1,1989,3,SH,F,29.0,86.0
15923,15924,4,2,1989,17,SH,F,31.0,102.0
15944,15945,4,2,1989,21,SH,F,27.0,98.0
15986,15987,5,9,1989,21,SH,F,32.0,120.0
16006,16007,5,9,1989,19,SH,F,27.0,73.0
16026,16027,5,10,1989,12,SH,M,30.0,89.0
16035,16036,5,10,1989,17,SH,M,27.0,26.0
16044,16045,5,11,1989,3,SH,F,29.0,43.0
16049,16050,5,11,1989,3,SH,F,31.0,123.0
16087,16088,5,11,1989,3,SH,F,30.0,42.0
16095,16096,6,3,1989,21,SH,M,29.0,45.0
16115,16116,6,3,1989,21,SH,F,31.0,114.0
16138,16139,6,3,1989,17,SH,F,27.0,32.0
16151,16152,6,3,1989,19,SH,F,28.0,95.0
16157,16158,6,4,1989,3,SH,M,32.0,67.0
16163,16164,6,4,1989,3,SH,F,33.0,111.0
16166,16167,6,4,1989,3,SH,F,29.0,60.0
16220,16221,7,3,1989,21,SH,F,,120.0
16227,16228,7,3,1989,21,SH,M,,61.0
16237,16238,7,3,1989,19,SH,F,,80.0
16268,16269,7,3,1989,17,SH,F,,51.0
16274,16275,7,4,1989,3,SH,F,,105.0
16297,16298,7,4,1989,2,SH,M,,82.0
16307,16308,7,4,1989,3,SH,M,,26.0
16332,16333,7,29,1989,19,SH,F,23.0,30.0
16357,16358,7,30,1989,3,SH,M,25.0,31.0
16425,16426,9,3,1989,21,SH,F,31.0,127.0
16450,16451,9,3,1989,19,SH,F,29.0,100.0
16470,16471,9,4,1989,3,SH,F,32.0,96.0
16472,16473,9,4,1989,3,SH,M,22.0,16.0
16512,16513,10,7,1989,2,SH,F,32.0,140.0
16515,16516,10,7,1989,11,SH,M,26.0,38.0
16531,16532,10,7,1989,3,SH,F,29.0,47.0
16698,16699,11,5,1989,2,SH,M,27.0,42.0
16885,16886,1,6,1990,24,SH,F,30.0,73.0
16928,16929,1,7,1990,3,SH,M,31.0,61.0
17169,17170,2,25,1990,3,SH,M,30.0,80.0
17171,17172,2,25,1990,3,SH,F,29.0,67.0
17299,17300,3,30,1990,3,SH,M,30.0,82.0
17326,17327,3,30,1990,2,SH,M,30.0,69.0
17358,17359,3,30,1990,3,SH,F,31.0,77.0
17429,17430,4,26,1990,3,SH,F,31.0,85.0
17550,17551,5,25,1990,3,SH,F,31.0,98.0
19048,19049,9,10,1991,21,SH,F,28.0,63.0
26466,26467,7,9,1997,6,SH,M,26.0,38.0
26478,26479,7,9,1997,6,SH,F,31.0,38.0
26607,26608,7,29,1997,2,SH,F,30.0,80.0
26639,26640,7,29,1997,2,SH,F,26.0,43.0
27010,27011,10,25,1997,18,SH,M,22.0,43.0
27221,27222,11,22,1997,18,SH,M,27.0,57.0
27238,27239,11,22,1997,18,SH,F,20.0,57.0
29950,29951,11,6,1999,12,SH,M,26.0,49.0
30093,30094,12,5,1999,21,SH,F,27.0,59.0
30228,30229,1,10,2000,4,SH,M,30.0,72.0
30529,30530,3,5,2000,9,SH,M,29.0,77.0
30678,30679,5,1,2000,4,SH,M,27.0,92.0
30737,30738,6,3,2000,2,SH,M,28.0,48.0
30744,30745,6,3,2000,12,SH,M,29.0,82.0
30764,30765,6,3,2000,18,SH,M,26.0,35.0
31084,31085,7,2,2000,15,SH,M,25.0,51.0
31110,31111,7,22,2000,2,SH,,,130.0
31824,31825,3,4,2001,6,SH,M,27.0,
32001,32002,4,22,2001,6,SH,F,29.0,132.0
32043,32044,5,26,2001,2,SH,M,30.0,79.0
32098,32099,5,27,2001,6,SH,F,30.0,86.0
32100,32101,5,27,2001,6,SH,F,29.0,123.0
32164,32165,6,25,2001,2,SH,M,,92.0
32282,32283,7,22,2001,6,SH,M,24.0,28.0
32815,32816,10,13,2001,2,SH,F,28.0,101.0
33028,33029,11,17,2001,2,SH,M,28.0,65.0
33255,33256,12,15,2001,18,SH,M,27.0,50.0
33293,33294,12,15,2001,20,SH,M,25.0,43.0
33412,33413,2,9,2002,2,SH,F,30.0,57.0
33678,33679,3,14,2002,6,SH,M,29.0,64.0
33838,33839,4,17,2002,2,SH,M,30.0,79.0
33901,33902,4,17,2002,15,SH,M,26.0,51.0
33907,33908,4,17,2002,15,SH,M,28.0,55.0
34090,34091,5,16,2002,6,SH,F,29.0,75.0
34114,34115,5,16,2002,9,SH,,,
34468,34469,7,13,2002,18,SH,M,25.0,70.0
34529,34530,7,13,2002,24,SH,M,25.0,74.0
34657,34658,7,14,2002,15,SH,M,27.0,57.0
34989,34990,11,9,2002,2,SH,M,31.0,
