,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
25709,25710,5,10,1997,7,PB,M,26.0,31.0
25724,25725,5,10,1997,19,PB,M,26.0,26.0
25732,25733,5,10,1997,22,PB,M,26.0,25.0
25798,25799,5,10,1997,19,PB,M,27.0,25.0
25804,25805,5,10,1997,19,PB,M,26.0,36.0
25814,25815,5,10,1997,2,PB,M,25.0,17.0
25817,25818,5,10,1997,22,PB,M,28.0,28.0
25853,25854,5,11,1997,3,PB,M,26.0,20.0
25858,25859,5,11,1997,6,PB,F,27.0,41.0
25871,25872,5,11,1997,11,PB,M,26.0,22.0
25872,25873,5,11,1997,13,PB,M,27.0,23.0
25886,25887,5,11,1997,6,PB,F,28.0,30.0
25892,25893,5,11,1997,3,PB,F,27.0,47.0
25913,25914,5,11,1997,6,PB,M,28.0,35.0
25927,25928,5,11,1997,6,PB,M,26.0,29.0
25932,25933,5,11,1997,6,PB,F,27.0,27.0
25933,25934,5,11,1997,15,PB,M,,19.0
25939,25940,6,9,1997,1,PB,F,25.0,21.0
25941,25942,6,9,1997,4,PB,M,27.0,28.0
25948,25949,6,9,1997,3,PB,F,26.0,29.0
25951,25952,6,9,1997,6,PB,M,26.0,31.0
25959,25960,6,9,1997,19,PB,M,27.0,31.0
25960,25961,6,9,1997,6,PB,F,26.0,38.0
25963,25964,6,9,1997,1,PB,F,26.0,41.0
25964,25965,6,9,1997,3,PB,F,27.0,28.0
25966,25967,6,9,1997,6,PB,F,27.0,31.0
25982,25983,6,9,1997,3,PB,F,28.0,36.0
25991,25992,6,9,1997,19,PB,M,26.0,33.0
25999,26000,6,9,1997,6,PB,M,27.0,35.0
26002,26003,6,9,1997,3,PB,M,27.0,33.0
26004,26005,6,9,1997,1,PB,M,27.0,28.0
26008,26009,6,9,1997,6,PB,M,26.0,28.0
26011,26012,6,9,1997,2,PB,F,24.0,24.0
26012,26013,6,9,1997,19,PB,M,28.0,29.0
26019,26020,6,9,1997,2,PB,M,27.0,42.0
26023,26024,6,9,1997,2,PB,M,26.0,34.0
26025,26026,6,9,1997,1,PB,M,26.0,37.0
26029,26030,6,9,1997,6,PB,F,26.0,28.0
26041,26042,6,10,1997,7,PB,F,27.0,24.0
26095,26096,6,10,1997,7,PB,F,26.0,30.0
26162,26163,6,11,1997,22,PB,F,25.0,27.0
26168,26169,6,11,1997,21,PB,M,26.0,21.0
26174,26175,6,11,1997,13,PB,F,26.0,19.0
26175,26176,6,11,1997,21,PB,M,26.0,30.0
26186,26187,6,11,1997,13,PB,F,26.0,30.0
26188,26189,6,11,1997,21,PB,F,25.0,22.0
26191,26192,6,11,1997,15,PB,F,26.0,25.0
26195,26196,6,11,1997,14,PB,F,25.0,25.0
26197,26198,6,11,1997,13,PB,F,26.0,17.0
26200,26201,6,11,1997,13,PB,M,26.0,19.0
26204,26205,6,11,1997,13,PB,M,26.0,31.0
26211,26212,6,11,1997,22,PB,M,27.0,31.0
26215,26216,6,11,1997,21,PB,F,26.0,30.0
26216,26217,6,11,1997,20,PB,M,28.0,30.0
26219,26220,6,11,1997,13,PB,F,26.0,17.0
26221,26222,6,11,1997,21,PB,M,28.0,29.0
26222,26223,6,11,1997,13,PB,M,25.0,18.0
26226,26227,6,11,1997,21,PB,M,27.0,28.0
26242,26243,7,9,1997,16,PB,M,27.0,32.0
26266,26267,7,9,1997,13,PB,M,27.0,34.0
26270,26271,7,9,1997,6,PB,F,26.0,35.0
26280,26281,7,9,1997,21,PB,F,26.0,24.0
26296,26297,7,9,1997,17,PB,M,25.0,29.0
26304,26305,7,9,1997,3,PB,M,26.0,21.0
26312,26313,7,9,1997,15,PB,F,26.0,21.0
26313,26314,7,9,1997,22,PB,F,24.0,29.0
26320,26321,7,9,1997,8,PB,F,26.0,28.0
26332,26333,7,9,1997,2,PB,F,22.0,17.0
26344,26345,7,9,1997,16,PB,M,17.0,25.0
26350,26351,7,9,1997,2,PB,M,27.0,37.0
26351,26352,7,9,1997,19,PB,M,26.0,39.0
26355,26356,7,9,1997,7,PB,M,27.0,32.0
26357,26358,7,9,1997,3,PB,F,28.0,37.0
26368,26369,7,9,1997,21,PB,M,26.0,28.0
26384,26385,7,9,1997,19,PB,F,26.0,26.0
26389,26390,7,9,1997,21,PB,M,27.0,30.0
26392,26393,7,9,1997,6,PB,F,29.0,35.0
26406,26407,7,9,1997,18,PB,F,26.0,29.0
26409,26410,7,9,1997,13,PB,M,27.0,32.0
26410,26411,7,9,1997,15,PB,F,26.0,28.0
26417,26418,7,9,1997,3,PB,F,27.0,30.0
26422,26423,7,9,1997,3,PB,M,27.0,30.0
26424,26425,7,9,1997,11,PB,M,26.0,30.0
26440,26441,7,9,1997,21,PB,M,26.0,28.0
26455,26456,7,9,1997,20,PB,M,27.0,40.0
26458,26459,7,9,1997,1,PB,M,27.0,30.0
26462,26463,7,9,1997,13,PB,F,26.0,24.0
26464,26465,7,9,1997,2,PB,F,26.0,23.0
26467,26468,7,9,1997,19,PB,M,27.0,39.0
26470,26471,7,9,1997,22,PB,M,28.0,34.0
26474,26475,7,9,1997,7,PB,M,28.0,36.0
26476,26477,7,9,1997,3,PB,M,26.0,33.0
26487,26488,7,9,1997,2,PB,F,26.0,28.0
26489,26490,7,9,1997,19,PB,M,27.0,30.0
26492,26493,7,9,1997,21,PB,M,28.0,35.0
26502,26503,7,9,1997,13,PB,F,26.0,31.0
26504,26505,7,9,1997,21,PB,M,27.0,34.0
26507,26508,7,9,1997,6,PB,M,26.0,30.0
26509,26510,7,9,1997,13,PB,F,25.0,31.0
26532,26533,7,9,1997,13,PB,M,26.0,27.0
26535,26536,7,9,1997,21,PB,F,26.0,33.0
26538,26539,7,9,1997,6,PB,M,25.0,30.0
26539,26540,7,9,1997,19,PB,F,26.0,29.0
26545,26546,7,29,1997,7,PB,M,27.0,37.0
26554,26555,7,29,1997,22,PB,F,26.0,27.0
26558,26559,7,29,1997,21,PB,M,27.0,26.0
26568,26569,7,29,1997,22,PB,M,28.0,37.0
26574,26575,7,29,1997,22,PB,M,28.0,41.0
26584,26585,7,29,1997,19,PB,M,28.0,38.0
26589,26590,7,29,1997,2,PB,F,25.0,27.0
26604,26605,7,29,1997,21,PB,M,26.0,30.0
26606,26607,7,29,1997,21,PB,F,26.0,31.0
26608,26609,7,29,1997,19,PB,M,27.0,29.0
26621,26622,7,29,1997,19,PB,M,28.0,42.0
26635,26636,7,29,1997,19,PB,M,28.0,32.0
26650,26651,7,29,1997,21,PB,M,28.0,37.0
26653,26654,7,29,1997,21,PB,M,26.0,30.0
26655,26656,7,29,1997,21,PB,M,27.0,37.0
26656,26657,7,29,1997,22,PB,M,28.0,40.0
26676,26677,7,30,1997,16,PB,M,25.0,23.0
26677,26678,7,30,1997,6,PB,F,26.0,36.0
26682,26683,7,30,1997,13,PB,M,25.0,29.0
26684,26685,7,30,1997,13,PB,M,28.0,36.0
26688,26689,7,30,1997,11,PB,M,27.0,34.0
26704,26705,7,30,1997,3,PB,F,27.0,38.0
26706,26707,7,30,1997,6,PB,F,28.0,34.0
26722,26723,7,30,1997,13,PB,M,26.0,32.0
26723,26724,7,30,1997,16,PB,,,
26733,26734,7,30,1997,13,PB,M,26.0,34.0
26739,26740,7,30,1997,15,PB,F,25.0,29.0
26746,26747,7,30,1997,6,PB,M,26.0,34.0
26755,26756,7,30,1997,13,PB,F,26.0,33.0
26761,26762,7,30,1997,6,PB,M,27.0,31.0
26764,26765,7,30,1997,13,PB,M,25.0,31.0
26775,26776,9,27,1997,7,PB,M,26.0,37.0
26794,26795,9,27,1997,19,PB,M,27.0,38.0
26795,26796,9,27,1997,2,PB,F,26.0,28.0
26803,26804,9,27,1997,1,PB,M,26.0,23.0
26814,26815,9,27,1997,19,PB,F,26.0,27.0
26815,26816,9,27,1997,22,PB,M,24.0,26.0
26816,26817,9,27,1997,17,PB,F,27.0,33.0
26817,26818,9,27,1997,21,PB,M,25.0,29.0
26818,26819,9,27,1997,7,PB,M,30.0,40.0
26820,26821,9,27,1997,18,PB,F,26.0,28.0
26824,26825,9,27,1997,21,PB,F,26.0,28.0
26827,26828,9,27,1997,18,PB,F,25.0,29.0
26842,26843,9,27,1997,19,PB,M,27.0,29.0
26844,26845,9,27,1997,21,PB,M,25.0,29.0
26854,26855,9,27,1997,19,PB,M,26.0,43.0
26859,26860,9,27,1997,2,PB,F,26.0,29.0
26862,26863,9,27,1997,2,PB,M,26.0,40.0
26863,26864,9,27,1997,22,PB,M,27.0,34.0
26868,26869,9,27,1997,2,PB,F,26.0,27.0
26869,26870,9,27,1997,21,PB,M,26.0,38.0
26877,26878,9,28,1997,13,PB,M,29.0,33.0
26890,26891,9,28,1997,3,PB,F,27.0,31.0
26891,26892,9,28,1997,13,PB,F,26.0,29.0
26892,26893,9,28,1997,3,PB,F,26.0,35.0
26896,26897,9,28,1997,15,PB,M,26.0,26.0
26902,26903,9,28,1997,4,PB,F,25.0,30.0
26908,26909,9,28,1997,13,PB,M,27.0,31.0
26909,26910,9,28,1997,15,PB,F,26.0,30.0
26912,26913,9,28,1997,3,PB,F,27.0,29.0
26925,26926,9,28,1997,3,PB,M,26.0,31.0
26934,26935,9,28,1997,13,PB,F,26.0,29.0
26939,26940,9,28,1997,13,PB,F,25.0,30.0
26942,26943,9,28,1997,16,PB,F,26.0,34.0
26953,26954,9,28,1997,6,PB,F,27.0,34.0
26960,26961,10,25,1997,18,PB,F,26.0,27.0
26967,26968,10,25,1997,19,PB,M,27.0,37.0
26994,26995,10,25,1997,2,PB,F,26.0,29.0
26998,26999,10,25,1997,22,PB,F,25.0,26.0
27001,27002,10,25,1997,22,PB,M,28.0,34.0
27008,27009,10,25,1997,21,PB,M,25.0,28.0
27013,27014,10,25,1997,19,PB,M,27.0,41.0
27016,27017,10,25,1997,19,PB,,26.0,29.0
27017,27018,10,25,1997,2,PB,F,25.0,27.0
27020,27021,10,25,1997,21,PB,F,26.0,29.0
27024,27025,10,25,1997,19,PB,M,27.0,30.0
27031,27032,10,25,1997,18,PB,M,25.0,29.0
27032,27033,10,25,1997,22,PB,M,27.0,32.0
27033,27034,10,25,1997,2,PB,M,27.0,45.0
27035,27036,10,25,1997,21,PB,M,27.0,38.0
27050,27051,10,25,1997,21,PB,M,27.0,35.0
27052,27053,10,25,1997,2,PB,F,26.0,27.0
27054,27055,10,25,1997,21,PB,F,25.0,30.0
27062,27063,10,26,1997,6,PB,F,27.0,34.0
27075,27076,10,26,1997,13,PB,M,28.0,35.0
27081,27082,10,26,1997,3,PB,F,27.0,35.0
27088,27089,10,26,1997,15,PB,F,26.0,28.0
27099,27100,10,26,1997,13,PB,M,27.0,30.0
27104,27105,10,26,1997,3,PB,F,27.0,30.0
27121,27122,10,26,1997,13,PB,F,26.0,30.0
27139,27140,11,22,1997,18,PB,F,26.0,27.0
27149,27150,11,22,1997,22,PB,M,26.0,24.0
27154,27155,11,22,1997,6,PB,F,27.0,35.0
27160,27161,11,22,1997,18,PB,F,26.0,29.0
27165,27166,11,22,1997,19,PB,M,27.0,27.0
27175,27176,11,22,1997,13,PB,M,27.0,33.0
27178,27179,11,22,1997,19,PB,M,26.0,38.0
27181,27182,11,22,1997,19,PB,F,26.0,28.0
27183,27184,11,22,1997,21,PB,M,26.0,27.0
27196,27197,11,22,1997,3,PB,M,27.0,35.0
27201,27202,11,22,1997,21,PB,F,25.0,29.0
27208,27209,11,22,1997,2,PB,F,26.0,25.0
27209,27210,11,22,1997,3,PB,F,26.0,28.0
27227,27228,11,22,1997,20,PB,F,26.0,24.0
27230,27231,11,22,1997,13,PB,M,26.0,30.0
27254,27255,11,22,1997,22,PB,M,27.0,32.0
27255,27256,11,22,1997,2,PB,M,27.0,41.0
27256,27257,11,22,1997,21,PB,M,25.0,29.0
27275,27276,11,22,1997,21,PB,M,26.0,33.0
27277,27278,11,22,1997,3,PB,M,26.0,35.0
27279,27280,11,22,1997,2,PB,F,25.0,27.0
27280,27281,11,22,1997,21,PB,M,27.0,38.0
27287,27288,11,22,1997,13,PB,F,26.0,28.0
27289,27290,11,22,1997,1,PB,F,27.0,30.0
27290,27291,11,22,1997,2,PB,M,27.0,30.0
27299,27300,12,28,1997,18,PB,F,27.0,27.0
27300,27301,12,28,1997,22,PB,F,26.0,25.0
27306,27307,12,28,1997,19,PB,F,27.0,27.0
27315,27316,12,28,1997,18,PB,F,25.0,29.0
27318,27319,12,28,1997,19,PB,M,27.0,28.0
27324,27325,12,28,1997,21,PB,M,26.0,27.0
27330,27331,12,28,1997,19,PB,M,27.0,38.0
27336,27337,12,28,1997,21,PB,F,27.0,28.0
27344,27345,12,28,1997,21,PB,M,29.0,35.0
27346,27347,12,28,1997,2,PB,F,26.0,28.0
27350,27351,12,28,1997,22,PB,M,28.0,31.0
27355,27356,12,28,1997,21,PB,F,26.0,28.0
27374,27375,12,29,1997,3,PB,F,26.0,30.0
27376,27377,12,29,1997,13,PB,M,27.0,32.0
27404,27405,12,29,1997,13,PB,F,25.0,29.0
27422,27423,1,31,1998,21,PB,M,27.0,32.0
27432,27433,1,31,1998,19,PB,M,27.0,31.0
27440,27441,1,31,1998,19,PB,F,26.0,30.0
27444,27445,1,31,1998,1,PB,M,29.0,36.0
27450,27451,1,31,1998,21,PB,,25.0,27.0
27451,27452,1,31,1998,21,PB,M,26.0,35.0
27454,27455,1,31,1998,1,PB,F,26.0,31.0
27469,27470,1,31,1998,21,PB,F,26.0,29.0
27471,27472,1,31,1998,19,PB,M,27.0,
27472,27473,1,31,1998,22,PB,M,27.0,35.0
27473,27474,1,31,1998,2,PB,M,27.0,42.0
27474,27475,1,31,1998,21,PB,M,27.0,39.0
27475,27476,1,31,1998,22,PB,F,25.0,24.0
27482,27483,2,1,1998,6,PB,F,26.0,33.0
27483,27484,2,1,1998,13,PB,M,28.0,36.0
27495,27496,2,1,1998,3,PB,F,26.0,37.0
27520,27521,2,1,1998,13,PB,F,25.0,28.0
27542,27543,3,1,1998,19,PB,M,27.0,
27544,27545,3,1,1998,18,PB,F,26.0,
27553,27554,3,1,1998,19,PB,M,27.0,
27562,27563,3,1,1998,21,PB,M,26.0,
27563,27564,3,1,1998,22,PB,F,25.0,
27567,27568,3,1,1998,18,PB,F,25.0,
27569,27570,3,1,1998,19,PB,F,26.0,
27571,27572,3,1,1998,1,PB,M,27.0,
27576,27577,3,1,1998,21,PB,M,27.0,
27579,27580,3,1,1998,2,PB,M,28.0,
27581,27582,3,1,1998,2,PB,M,27.0,
27583,27584,3,1,1998,21,PB,F,25.0,
27585,27586,3,1,1998,21,PB,F,25.0,
27588,27589,3,1,1998,2,PB,F,26.0,
27592,27593,3,1,1998,22,PB,M,26.0,
27608,27609,3,2,1998,6,PB,F,36.0,
27610,27611,3,2,1998,13,PB,M,27.0,
27625,27626,3,2,1998,3,PB,F,25.0,
27647,27648,3,2,1998,13,PB,M,26.0,
27667,27668,3,2,1998,3,PB,M,26.0,
27669,27670,3,2,1998,13,PB,F,26.0,
27692,27693,3,29,1998,18,PB,F,26.0,34.0
27696,27697,3,29,1998,21,PB,M,25.0,35.0
27697,27698,3,29,1998,18,PB,F,25.0,38.0
27705,27706,3,29,1998,19,PB,F,26.0,42.0
27710,27711,3,29,1998,19,PB,M,26.0,38.0
27721,27722,3,29,1998,21,PB,F,27.0,36.0
27722,27723,3,29,1998,22,PB,F,25.0,35.0
27730,27731,3,29,1998,22,PB,M,27.0,42.0
27732,27733,3,29,1998,2,PB,M,27.0,30.0
27739,27740,3,29,1998,21,PB,M,28.0,43.0
27748,27749,5,2,1998,18,PB,F,25.0,35.0
27750,27751,5,2,1998,22,PB,F,25.0,19.0
27773,27774,5,2,1998,21,PB,F,25.0,37.0
27778,27779,5,2,1998,19,PB,M,27.0,39.0
27784,27785,5,2,1998,21,PB,F,26.0,38.0
27788,27789,5,2,1998,22,PB,F,25.0,31.0
27795,27796,5,2,1998,22,PB,M,27.0,46.0
27805,27806,5,3,1998,6,PB,F,26.0,42.0
27807,27808,5,3,1998,13,PB,F,25.0,40.0
27819,27820,5,3,1998,3,PB,M,26.0,20.0
27839,27840,5,3,1998,6,PB,M,26.0,22.0
27867,27868,5,28,1998,19,PB,M,26.0,24.0
27868,27869,5,28,1998,21,PB,F,26.0,35.0
27888,27889,5,28,1998,19,PB,F,27.0,25.0
27889,27890,5,28,1998,18,PB,F,26.0,34.0
27905,27906,5,28,1998,19,PB,F,25.0,20.0
27919,27920,5,28,1998,22,PB,F,25.0,31.0
27922,27923,5,28,1998,19,PB,F,26.0,22.0
27923,27924,5,28,1998,21,PB,F,26.0,35.0
27950,27951,5,29,1998,13,PB,M,27.0,40.0
27951,27952,5,29,1998,6,PB,F,26.0,39.0
27954,27955,5,29,1998,6,PB,M,27.0,35.0
27975,27976,5,29,1998,3,PB,F,27.0,41.0
27983,27984,5,29,1998,6,PB,F,26.0,27.0
27986,27987,5,29,1998,13,PB,F,25.0,34.0
27992,27993,5,29,1998,3,PB,M,26.0,29.0
28004,28005,5,29,1998,3,PB,F,26.0,34.0
28022,28023,6,27,1998,19,PB,M,27.0,16.0
28033,28034,6,27,1998,21,PB,F,26.0,20.0
28035,28036,6,27,1998,19,PB,F,27.0,33.0
28040,28041,6,27,1998,21,PB,F,26.0,33.0
28041,28042,6,27,1998,19,PB,M,27.0,30.0
28042,28043,6,27,1998,21,PB,F,26.0,38.0
28045,28046,6,27,1998,21,PB,F,26.0,34.0
28050,28051,6,27,1998,18,PB,F,26.0,35.0
28058,28059,6,27,1998,1,PB,F,27.0,27.0
28065,28066,6,27,1998,19,PB,F,26.0,29.0
28070,28071,6,27,1998,18,PB,M,27.0,32.0
28078,28079,6,27,1998,19,PB,F,25.0,29.0
28086,28087,6,27,1998,19,PB,M,27.0,20.0
28088,28089,6,27,1998,22,PB,F,27.0,21.0
28091,28092,6,28,1998,3,PB,M,28.0,27.0
28104,28105,6,28,1998,6,PB,F,26.0,29.0
28111,28112,6,28,1998,13,PB,F,25.0,24.0
28119,28120,6,28,1998,3,PB,F,24.0,35.0
28126,28127,6,28,1998,6,PB,F,26.0,41.0
28131,28132,6,28,1998,13,PB,F,26.0,27.0
28133,28134,6,28,1998,3,PB,M,26.0,30.0
28134,28135,6,28,1998,6,PB,,,
28137,28138,6,28,1998,13,PB,F,27.0,35.0
28140,28141,6,28,1998,3,PB,F,26.0,19.0
28149,28150,6,28,1998,16,PB,M,26.0,31.0
28152,28153,6,28,1998,3,PB,F,26.0,23.0
28153,28154,6,28,1998,6,PB,M,26.0,17.0
28156,28157,6,28,1998,3,PB,F,25.0,26.0
28158,28159,6,28,1998,13,PB,F,26.0,37.0
28161,28162,6,28,1998,3,PB,F,27.0,36.0
28169,28170,7,18,1998,17,PB,M,27.0,22.0
28172,28173,7,18,1998,21,PB,M,26.0,27.0
28185,28186,7,18,1998,21,PB,F,25.0,37.0
28188,28189,7,18,1998,22,PB,F,25.0,32.0
28189,28190,7,18,1998,22,PB,F,27.0,19.0
28190,28191,7,18,1998,22,PB,F,26.0,28.0
28196,28197,7,18,1998,18,PB,M,26.0,37.0
28198,28199,7,18,1998,19,PB,F,28.0,33.0
28199,28200,7,18,1998,19,PB,M,26.0,19.0
28200,28201,7,18,1998,21,PB,M,26.0,22.0
28204,28205,7,18,1998,21,PB,F,26.0,21.0
28205,28206,7,18,1998,19,PB,M,28.0,36.0
28208,28209,7,18,1998,1,PB,F,28.0,29.0
28209,28210,7,18,1998,19,PB,F,25.0,30.0
28210,28211,7,18,1998,18,PB,F,25.0,33.0
28214,28215,7,18,1998,19,PB,F,26.0,26.0
28220,28221,7,18,1998,22,PB,F,26.0,28.0
28222,28223,7,18,1998,19,PB,F,26.0,20.0
28224,28225,7,18,1998,19,PB,F,25.0,18.0
28225,28226,7,18,1998,21,PB,F,26.0,41.0
28232,28233,7,18,1998,22,PB,,26.0,20.0
28236,28237,7,18,1998,21,PB,F,26.0,22.0
28237,28238,7,18,1998,22,PB,F,26.0,26.0
28246,28247,7,19,1998,3,PB,F,26.0,25.0
28250,28251,7,19,1998,3,PB,F,26.0,46.0
28258,28259,7,19,1998,3,PB,F,26.0,32.0
28260,28261,7,19,1998,13,PB,F,27.0,28.0
28263,28264,7,19,1998,3,PB,M,27.0,26.0
28268,28269,7,19,1998,13,PB,F,27.0,30.0
28284,28285,7,19,1998,6,PB,M,26.0,33.0
28290,28291,7,19,1998,15,PB,F,26.0,19.0
28291,28292,7,19,1998,3,PB,M,26.0,35.0
28292,28293,7,19,1998,11,PB,M,24.0,16.0
28300,28301,7,19,1998,13,PB,F,26.0,21.0
28302,28303,7,19,1998,13,PB,F,25.0,36.0
28304,28305,7,19,1998,3,PB,M,26.0,25.0
28310,28311,7,19,1998,3,PB,F,24.0,30.0
28312,28313,7,19,1998,8,PB,F,27.0,31.0
28316,28317,7,19,1998,8,PB,F,26.0,20.0
28325,28326,8,22,1998,2,PB,F,25.0,28.0
28329,28330,8,22,1998,2,PB,F,26.0,33.0
28331,28332,8,22,1998,7,PB,M,26.0,27.0
28335,28336,8,22,1998,7,PB,M,26.0,23.0
28336,28337,8,22,1998,7,PB,F,27.0,30.0
28337,28338,8,22,1998,7,PB,F,25.0,23.0
28342,28343,8,22,1998,12,PB,M,26.0,28.0
28358,28359,8,22,1998,18,PB,M,28.0,30.0
28360,28361,8,22,1998,18,PB,M,29.0,48.0
28361,28362,8,22,1998,18,PB,F,26.0,34.0
28367,28368,8,22,1998,19,PB,M,26.0,29.0
28370,28371,8,22,1998,19,PB,F,25.0,28.0
28371,28372,8,22,1998,19,PB,M,26.0,27.0
28373,28374,8,22,1998,19,PB,M,26.0,27.0
28374,28375,8,22,1998,19,PB,M,26.0,28.0
28383,28384,8,22,1998,21,PB,M,26.0,26.0
28384,28385,8,22,1998,21,PB,M,26.0,42.0
28386,28387,8,22,1998,21,PB,F,25.0,33.0
28388,28389,8,22,1998,21,PB,M,26.0,26.0
28389,28390,8,22,1998,21,PB,M,27.0,29.0
28390,28391,8,22,1998,21,PB,F,26.0,28.0
28392,28393,8,22,1998,21,PB,F,25.0,33.0
28396,28397,8,22,1998,22,PB,F,27.0,26.0
28398,28399,8,22,1998,22,PB,F,26.0,28.0
28400,28401,8,22,1998,22,PB,F,26.0,26.0
28404,28405,8,23,1998,3,PB,M,26.0,31.0
28406,28407,8,23,1998,3,PB,M,26.0,26.0
28407,28408,8,23,1998,3,PB,M,26.0,25.0
28409,28410,8,23,1998,3,PB,F,26.0,34.0
28411,28412,8,23,1998,3,PB,F,27.0,29.0
28412,28413,8,23,1998,3,PB,M,26.0,20.0
28414,28415,8,23,1998,3,PB,M,25.0,18.0
28415,28416,8,23,1998,3,PB,F,25.0,30.0
28416,28417,8,23,1998,3,PB,F,26.0,26.0
28423,28424,8,23,1998,4,PB,M,28.0,32.0
28431,28432,8,23,1998,6,PB,F,27.0,38.0
28433,28434,8,23,1998,6,PB,M,25.0,18.0
28434,28435,8,23,1998,6,PB,M,27.0,37.0
28436,28437,8,23,1998,8,PB,M,27.0,29.0
28439,28440,8,23,1998,8,PB,M,26.0,22.0
28440,28441,8,23,1998,8,PB,M,27.0,29.0
28455,28456,8,23,1998,13,PB,F,26.0,32.0
28456,28457,8,23,1998,13,PB,F,26.0,29.0
28459,28460,8,23,1998,13,PB,M,26.0,26.0
28460,28461,8,23,1998,13,PB,F,25.0,34.0
28461,28462,8,23,1998,13,PB,,,
28463,28464,8,23,1998,13,PB,M,25.0,20.0
28464,28465,8,23,1998,13,PB,F,26.0,31.0
28472,28473,8,23,1998,15,PB,M,24.0,24.0
28475,28476,8,23,1998,16,PB,M,27.0,23.0
28478,28479,8,23,1998,16,PB,F,27.0,25.0
28479,28480,8,23,1998,16,PB,M,28.0,26.0
